### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/google/mediterranean-shipping.mps
### n_gpus=1
### CUDA_VISIBLE_DEVICES=0
### started=2026-06-20T12:42:44.882643
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 1 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/google/mediterranean-shipping.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/mediterranean-shipping__N1 --iter_limit 5000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/google/mediterranean-shipping.mps'...
[Auto-Grid] Decided grid shape: 1 x 1 for 1 processes.
[Timer] Permuting LP Problem took 18.966 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 7490593 rows, 208479461 columns, 628927462 nonzeros
settings:
  iter_limit         : 5000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 1 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 34.300 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 1.3e+00 | -1.2e+01   0.0e+00 | 8.6e-02 7.1e+01 1.2e+01 | 3.2e-02 3.0e-02 9.2e-01 
   130 1.4e+00 | -1.2e+01   0.0e+00 | 8.4e-02 7.0e+01 1.2e+01 | 3.1e-02 2.9e-02 9.3e-01 
   140 1.6e+00 | -1.3e+01   0.0e+00 | 8.5e-02 7.1e+01 1.3e+01 | 3.1e-02 3.0e-02 9.3e-01 
   150 1.7e+00 | -1.4e+01   0.0e+00 | 8.8e-02 7.1e+01 1.4e+01 | 3.2e-02 3.0e-02 9.3e-01 
   160 1.8e+00 | -1.5e+01   0.0e+00 | 9.1e-02 7.0e+01 1.5e+01 | 3.3e-02 2.9e-02 9.4e-01 
   170 1.9e+00 | -1.5e+01   0.0e+00 | 9.1e-02 6.9e+01 1.5e+01 | 3.3e-02 2.9e-02 9.4e-01 
   180 2.0e+00 | -1.6e+01   0.0e+00 | 9.1e-02 6.8e+01 1.6e+01 | 3.3e-02 2.8e-02 9.4e-01 
   190 2.1e+00 | -1.7e+01   0.0e+00 | 8.9e-02 6.7e+01 1.7e+01 | 3.3e-02 2.8e-02 9.4e-01 
   200 2.7e+00 | -1.7e+01   0.0e+00 | 8.7e-02 6.6e+01 1.7e+01 | 3.2e-02 2.8e-02 9.4e-01 
   210 2.8e+00 | -1.9e+01   0.0e+00 | 9.2e-02 6.7e+01 1.9e+01 | 3.4e-02 2.8e-02 9.5e-01 
   220 3.0e+00 | -2.1e+01   0.0e+00 | 9.9e-02 6.6e+01 2.1e+01 | 3.6e-02 2.8e-02 9.5e-01 
   230 3.1e+00 | -2.2e+01   0.0e+00 | 1.0e-01 6.5e+01 2.2e+01 | 3.8e-02 2.7e-02 9.6e-01 
   240 3.2e+00 | -2.4e+01   0.0e+00 | 1.1e-01 6.5e+01 2.4e+01 | 4.0e-02 2.7e-02 9.6e-01 
   250 3.3e+00 | -2.6e+01   0.0e+00 | 1.1e-01 6.5e+01 2.6e+01 | 4.1e-02 2.7e-02 9.6e-01 
   260 3.4e+00 | -2.8e+01   0.0e+00 | 1.2e-01 6.4e+01 2.8e+01 | 4.3e-02 2.7e-02 9.7e-01 
   270 3.5e+00 | -3.0e+01   0.0e+00 | 1.2e-01 6.4e+01 3.0e+01 | 4.4e-02 2.7e-02 9.7e-01 
   280 3.6e+00 | -3.2e+01   0.0e+00 | 1.3e-01 6.4e+01 3.2e+01 | 4.6e-02 2.7e-02 9.7e-01 
   290 3.7e+00 | -3.4e+01   0.0e+00 | 1.3e-01 6.3e+01 3.4e+01 | 4.8e-02 2.6e-02 9.7e-01 
   300 3.8e+00 | -3.6e+01   0.0e+00 | 1.4e-01 6.3e+01 3.6e+01 | 5.0e-02 2.6e-02 9.7e-01 
   310 3.9e+00 | -3.7e+01   0.0e+00 | 1.4e-01 6.3e+01 3.7e+01 | 5.2e-02 2.6e-02 9.7e-01 
   320 4.1e+00 | -3.9e+01   0.0e+00 | 1.5e-01 6.2e+01 3.9e+01 | 5.4e-02 2.6e-02 9.8e-01 
   330 4.2e+00 | -4.1e+01   0.0e+00 | 1.5e-01 6.2e+01 4.1e+01 | 5.6e-02 2.6e-02 9.8e-01 
   340 4.3e+00 | -4.3e+01   0.0e+00 | 1.6e-01 6.1e+01 4.3e+01 | 5.7e-02 2.6e-02 9.8e-01 
   350 4.4e+00 | -4.5e+01   0.0e+00 | 1.6e-01 6.1e+01 4.5e+01 | 5.9e-02 2.5e-02 9.8e-01 
   360 4.5e+00 | -4.7e+01   0.0e+00 | 1.6e-01 6.0e+01 4.7e+01 | 6.0e-02 2.5e-02 9.8e-01 
   370 4.6e+00 | -4.8e+01   0.0e+00 | 1.7e-01 6.0e+01 4.8e+01 | 6.2e-02 2.5e-02 9.8e-01 
   380 4.7e+00 | -5.0e+01   0.0e+00 | 1.7e-01 6.0e+01 5.0e+01 | 6.3e-02 2.5e-02 9.8e-01 
   390 4.8e+00 | -5.2e+01   0.0e+00 | 1.8e-01 5.9e+01 5.2e+01 | 6.5e-02 2.5e-02 9.8e-01 
   400 5.0e+00 | -5.4e+01   0.0e+00 | 1.8e-01 5.8e+01 5.4e+01 | 6.6e-02 2.4e-02 9.8e-01 
   410 5.1e+00 | -5.9e+01   0.0e+00 | 2.0e-01 5.8e+01 5.9e+01 | 7.2e-02 2.4e-02 9.8e-01 
   420 5.2e+00 | -6.5e+01   0.0e+00 | 2.1e-01 5.8e+01 6.5e+01 | 7.9e-02 2.4e-02 9.8e-01 
   430 5.3e+00 | -7.1e+01   0.0e+00 | 2.3e-01 5.8e+01 7.1e+01 | 8.5e-02 2.4e-02 9.9e-01 
   440 5.4e+00 | -7.7e+01   0.0e+00 | 2.5e-01 5.8e+01 7.7e+01 | 9.1e-02 2.4e-02 9.9e-01 
   450 5.5e+00 | -8.2e+01   0.0e+00 | 2.6e-01 5.8e+01 8.2e+01 | 9.7e-02 2.4e-02 9.9e-01 
   460 5.6e+00 | -8.8e+01   0.0e+00 | 2.8e-01 5.8e+01 8.8e+01 | 1.0e-01 2.4e-02 9.9e-01 
   470 5.7e+00 | -9.4e+01   0.0e+00 | 3.0e-01 5.7e+01 9.4e+01 | 1.1e-01 2.4e-02 9.9e-01 
   480 5.9e+00 | -1.0e+02   0.0e+00 | 3.1e-01 5.7e+01 1.0e+02 | 1.1e-01 2.4e-02 9.9e-01 
   490 6.0e+00 | -1.1e+02   0.0e+00 | 3.3e-01 5.7e+01 1.1e+02 | 1.2e-01 2.4e-02 9.9e-01 
   500 6.1e+00 | -1.1e+02   0.0e+00 | 3.4e-01 5.7e+01 1.1e+02 | 1.2e-01 2.4e-02 9.9e-01 
   510 6.2e+00 | -1.2e+02   0.0e+00 | 3.6e-01 5.6e+01 1.2e+02 | 1.3e-01 2.4e-02 9.9e-01 
   520 6.3e+00 | -1.2e+02   0.0e+00 | 3.7e-01 5.6e+01 1.2e+02 | 1.4e-01 2.3e-02 9.9e-01 
   530 6.4e+00 | -1.3e+02   0.0e+00 | 3.8e-01 5.6e+01 1.3e+02 | 1.4e-01 2.3e-02 9.9e-01 
   540 6.5e+00 | -1.3e+02   0.0e+00 | 4.0e-01 5.6e+01 1.3e+02 | 1.4e-01 2.3e-02 9.9e-01 
   550 6.6e+00 | -1.4e+02   0.0e+00 | 4.1e-01 5.5e+01 1.4e+02 | 1.5e-01 2.3e-02 9.9e-01 
   560 6.7e+00 | -1.4e+02   0.0e+00 | 4.2e-01 5.5e+01 1.4e+02 | 1.5e-01 2.3e-02 9.9e-01 
   570 6.9e+00 | -1.5e+02   0.0e+00 | 4.3e-01 5.5e+01 1.5e+02 | 1.6e-01 2.3e-02 9.9e-01 
   580 7.0e+00 | -1.6e+02   0.0e+00 | 4.5e-01 5.4e+01 1.6e+02 | 1.6e-01 2.3e-02 9.9e-01 
   590 7.1e+00 | -1.6e+02   0.0e+00 | 4.6e-01 5.4e+01 1.6e+02 | 1.7e-01 2.3e-02 9.9e-01 
   600 7.2e+00 | -1.7e+02   0.0e+00 | 4.7e-01 5.4e+01 1.7e+02 | 1.7e-01 2.2e-02 9.9e-01 
   610 7.3e+00 | -1.7e+02   0.0e+00 | 4.8e-01 5.3e+01 1.7e+02 | 1.8e-01 2.2e-02 9.9e-01 
   620 7.4e+00 | -1.8e+02   0.0e+00 | 4.9e-01 5.3e+01 1.8e+02 | 1.8e-01 2.2e-02 9.9e-01 
   630 7.5e+00 | -1.8e+02   0.0e+00 | 5.0e-01 5.3e+01 1.8e+02 | 1.8e-01 2.2e-02 9.9e-01 
   640 7.6e+00 | -1.9e+02   0.0e+00 | 5.1e-01 5.2e+01 1.9e+02 | 1.9e-01 2.2e-02 9.9e-01 
   650 7.7e+00 | -1.9e+02   0.0e+00 | 5.2e-01 5.2e+01 1.9e+02 | 1.9e-01 2.2e-02 9.9e-01 
   660 7.9e+00 | -2.0e+02   0.0e+00 | 5.3e-01 5.2e+01 2.0e+02 | 1.9e-01 2.2e-02 9.9e-01 
   670 8.0e+00 | -2.0e+02   0.0e+00 | 5.4e-01 5.1e+01 2.0e+02 | 2.0e-01 2.1e-02 1.0e+00 
   680 8.1e+00 | -2.1e+02   0.0e+00 | 5.5e-01 5.1e+01 2.1e+02 | 2.0e-01 2.1e-02 1.0e+00 
   690 8.2e+00 | -2.1e+02   0.0e+00 | 5.6e-01 5.1e+01 2.1e+02 | 2.0e-01 2.1e-02 1.0e+00 
   700 8.3e+00 | -2.2e+02   0.0e+00 | 5.6e-01 5.0e+01 2.2e+02 | 2.1e-01 2.1e-02 1.0e+00 
   710 8.4e+00 | -2.2e+02   0.0e+00 | 5.7e-01 5.0e+01 2.2e+02 | 2.1e-01 2.1e-02 1.0e+00 
   720 8.5e+00 | -2.2e+02   0.0e+00 | 5.8e-01 5.0e+01 2.2e+02 | 2.1e-01 2.1e-02 1.0e+00 
   730 8.6e+00 | -2.3e+02   0.0e+00 | 5.9e-01 4.9e+01 2.3e+02 | 2.1e-01 2.1e-02 1.0e+00 
   740 8.7e+00 | -2.3e+02   0.0e+00 | 5.9e-01 4.9e+01 2.3e+02 | 2.2e-01 2.1e-02 1.0e+00 
   750 8.9e+00 | -2.4e+02   0.0e+00 | 6.0e-01 4.9e+01 2.4e+02 | 2.2e-01 2.0e-02 1.0e+00 
   760 9.0e+00 | -2.4e+02   0.0e+00 | 6.1e-01 4.8e+01 2.4e+02 | 2.2e-01 2.0e-02 1.0e+00 
   770 9.1e+00 | -2.5e+02   0.0e+00 | 6.1e-01 4.8e+01 2.5e+02 | 2.2e-01 2.0e-02 1.0e+00 
   780 9.2e+00 | -2.5e+02   0.0e+00 | 6.2e-01 4.8e+01 2.5e+02 | 2.3e-01 2.0e-02 1.0e+00 
   790 9.3e+00 | -2.5e+02   0.0e+00 | 6.3e-01 4.8e+01 2.5e+02 | 2.3e-01 2.0e-02 1.0e+00 
   800 9.4e+00 | -2.6e+02   0.0e+00 | 6.3e-01 4.7e+01 2.6e+02 | 2.3e-01 2.0e-02 1.0e+00 
   810 9.5e+00 | -2.7e+02   0.0e+00 | 6.7e-01 4.7e+01 2.7e+02 | 2.4e-01 2.0e-02 1.0e+00 
   820 9.6e+00 | -2.8e+02   0.0e+00 | 7.1e-01 4.7e+01 2.8e+02 | 2.6e-01 2.0e-02 1.0e+00 
   830 9.8e+00 | -2.9e+02   0.0e+00 | 7.5e-01 4.7e+01 2.9e+02 | 2.7e-01 2.0e-02 1.0e+00 
   840 9.9e+00 | -3.1e+02   0.0e+00 | 7.8e-01 4.7e+01 3.1e+02 | 2.9e-01 2.0e-02 1.0e+00 
   850 1.0e+01 | -3.2e+02   0.0e+00 | 8.1e-01 4.7e+01 3.2e+02 | 3.0e-01 2.0e-02 1.0e+00 
   860 1.0e+01 | -3.3e+02   0.0e+00 | 8.5e-01 4.7e+01 3.3e+02 | 3.1e-01 2.0e-02 1.0e+00 
   870 1.0e+01 | -3.5e+02   0.0e+00 | 8.8e-01 4.7e+01 3.5e+02 | 3.2e-01 2.0e-02 1.0e+00 
   880 1.0e+01 | -3.6e+02   0.0e+00 | 9.1e-01 4.7e+01 3.6e+02 | 3.3e-01 2.0e-02 1.0e+00 
   890 1.0e+01 | -3.7e+02   0.0e+00 | 9.4e-01 4.7e+01 3.7e+02 | 3.4e-01 1.9e-02 1.0e+00 
   900 1.1e+01 | -3.8e+02   0.0e+00 | 9.7e-01 4.7e+01 3.8e+02 | 3.6e-01 1.9e-02 1.0e+00 
   910 1.1e+01 | -4.0e+02   0.0e+00 | 1.0e+00 4.6e+01 4.0e+02 | 3.7e-01 1.9e-02 1.0e+00 
   920 1.1e+01 | -4.1e+02   0.0e+00 | 1.0e+00 4.6e+01 4.1e+02 | 3.8e-01 1.9e-02 1.0e+00 
   930 1.1e+01 | -4.2e+02   0.0e+00 | 1.1e+00 4.6e+01 4.2e+02 | 3.9e-01 1.9e-02 1.0e+00 
   940 1.1e+01 | -4.3e+02   0.0e+00 | 1.1e+00 4.6e+01 4.3e+02 | 4.0e-01 1.9e-02 1.0e+00 
   950 1.1e+01 | -4.5e+02   0.0e+00 | 1.1e+00 4.6e+01 4.5e+02 | 4.1e-01 1.9e-02 1.0e+00 
   960 1.1e+01 | -4.6e+02   0.0e+00 | 1.1e+00 4.6e+01 4.6e+02 | 4.1e-01 1.9e-02 1.0e+00 
   970 1.1e+01 | -4.7e+02   0.0e+00 | 1.2e+00 4.6e+01 4.7e+02 | 4.2e-01 1.9e-02 1.0e+00 
   980 1.1e+01 | -4.8e+02   0.0e+00 | 1.2e+00 4.6e+01 4.8e+02 | 4.3e-01 1.9e-02 1.0e+00 
   990 1.2e+01 | -4.9e+02   0.0e+00 | 1.2e+00 4.6e+01 4.9e+02 | 4.4e-01 1.9e-02 1.0e+00 
  1000 1.2e+01 | -5.1e+02   0.0e+00 | 1.2e+00 4.6e+01 5.1e+02 | 4.5e-01 1.9e-02 1.0e+00 
  1100 1.3e+01 | -6.2e+02   0.0e+00 | 1.4e+00 4.4e+01 6.2e+02 | 5.3e-01 1.9e-02 1.0e+00 
  1200 1.4e+01 | -7.3e+02   0.0e+00 | 1.6e+00 4.4e+01 7.3e+02 | 5.9e-01 1.8e-02 1.0e+00 
  1300 1.5e+01 | -8.3e+02   0.0e+00 | 1.7e+00 4.3e+01 8.3e+02 | 6.4e-01 1.8e-02 1.0e+00 
  1400 1.6e+01 | -9.3e+02   0.0e+00 | 1.9e+00 4.2e+01 9.3e+02 | 6.8e-01 1.8e-02 1.0e+00 
  1500 1.7e+01 | -1.2e+03  -4.5e+02 | 3.3e+00 2.3e+01 7.2e+02 | 1.2e+00 9.6e-03 4.5e-01 
  1600 1.8e+01 | -1.3e+03  -6.6e+02 | 3.2e+00 1.5e+01 6.0e+02 | 1.2e+00 6.4e-03 3.1e-01 
  1700 1.9e+01 | -1.3e+03  -8.4e+02 | 3.2e+00 1.2e+01 4.5e+02 | 1.2e+00 4.9e-03 2.1e-01 
  1800 2.0e+01 | -1.3e+03  -9.0e+02 | 3.1e+00 8.6e+00 4.1e+02 | 1.1e+00 3.6e-03 1.8e-01 
  1900 2.1e+01 | -1.3e+03  -9.7e+02 | 2.9e+00 6.9e+00 3.6e+02 | 1.1e+00 2.9e-03 1.6e-01 
  2000 2.2e+01 | -1.3e+03  -9.8e+02 | 2.8e+00 5.8e+00 3.6e+02 | 1.0e+00 2.4e-03 1.5e-01 
  2100 2.3e+01 | -1.3e+03  -1.0e+03 | 2.8e+00 5.2e+00 3.3e+02 | 1.0e+00 2.2e-03 1.4e-01 
  2200 2.4e+01 | -1.3e+03  -1.0e+03 | 2.7e+00 4.4e+00 2.9e+02 | 9.8e-01 1.8e-03 1.2e-01 
  2300 2.5e+01 | -1.3e+03  -1.2e+03 | 2.9e+00 3.0e+00 1.8e+02 | 1.1e+00 1.2e-03 7.1e-02 
  2400 2.6e+01 | -1.3e+03  -1.2e+03 | 2.9e+00 2.6e+00 1.8e+02 | 1.1e+00 1.1e-03 7.1e-02 
  2500 2.7e+01 | -1.4e+03  -1.2e+03 | 2.9e+00 2.3e+00 1.8e+02 | 1.1e+00 9.7e-04 7.1e-02 
  2600 2.8e+01 | -1.4e+03  -1.2e+03 | 2.8e+00 2.0e+00 1.8e+02 | 1.0e+00 8.4e-04 7.0e-02 
  2700 2.9e+01 | -1.4e+03  -1.2e+03 | 2.8e+00 1.8e+00 1.7e+02 | 1.0e+00 7.4e-04 6.8e-02 
  2800 3.0e+01 | -1.4e+03  -1.2e+03 | 2.7e+00 1.5e+00 1.7e+02 | 9.9e-01 6.5e-04 6.8e-02 
  2900 3.1e+01 | -1.4e+03  -1.2e+03 | 2.6e+00 1.4e+00 1.7e+02 | 9.7e-01 5.8e-04 6.7e-02 
  3000 3.2e+01 | -1.4e+03  -1.2e+03 | 2.6e+00 1.3e+00 1.7e+02 | 9.5e-01 5.2e-04 6.8e-02 
  3100 3.3e+01 | -1.3e+03  -1.2e+03 | 2.5e+00 1.2e+00 1.7e+02 | 9.3e-01 4.8e-04 6.7e-02 
  3200 3.4e+01 | -1.3e+03  -1.2e+03 | 2.5e+00 1.1e+00 1.7e+02 | 9.2e-01 4.6e-04 6.7e-02 
  3300 3.5e+01 | -1.3e+03  -1.2e+03 | 2.5e+00 9.8e-01 1.7e+02 | 9.0e-01 4.1e-04 6.6e-02 
  3400 3.6e+01 | -1.3e+03  -1.2e+03 | 2.4e+00 9.2e-01 1.7e+02 | 8.8e-01 3.9e-04 6.6e-02 
  3500 3.7e+01 | -1.3e+03  -1.2e+03 | 2.4e+00 8.7e-01 1.6e+02 | 8.7e-01 3.7e-04 6.6e-02 
  3600 3.8e+01 | -1.3e+03  -1.2e+03 | 2.3e+00 8.2e-01 1.6e+02 | 8.5e-01 3.4e-04 6.6e-02 
  3700 3.9e+01 | -1.3e+03  -1.2e+03 | 2.3e+00 9.5e-01 1.6e+02 | 8.3e-01 4.0e-04 6.4e-02 
  3800 4.0e+01 | -1.3e+03  -1.2e+03 | 2.2e+00 1.1e+00 1.6e+02 | 8.1e-01 4.7e-04 6.5e-02 
  3900 4.1e+01 | -1.3e+03  -1.2e+03 | 2.1e+00 1.3e+00 1.6e+02 | 7.9e-01 5.4e-04 6.5e-02 
  4000 4.2e+01 | -1.3e+03  -1.2e+03 | 2.1e+00 1.4e+00 1.6e+02 | 7.6e-01 6.0e-04 6.5e-02 
  4100 4.3e+01 | -1.3e+03  -1.2e+03 | 2.0e+00 1.6e+00 1.6e+02 | 7.4e-01 6.5e-04 6.6e-02 
  4200 4.4e+01 | -1.3e+03  -1.2e+03 | 2.0e+00 1.6e+00 1.6e+02 | 7.2e-01 6.8e-04 6.6e-02 
  4300 4.5e+01 | -1.3e+03  -1.2e+03 | 1.9e+00 1.6e+00 1.6e+02 | 7.0e-01 6.8e-04 6.5e-02 
  4400 4.6e+01 | -1.3e+03  -1.1e+03 | 1.9e+00 1.6e+00 1.6e+02 | 6.8e-01 6.9e-04 6.5e-02 
  4500 4.7e+01 | -1.3e+03  -1.1e+03 | 1.8e+00 1.6e+00 1.6e+02 | 6.7e-01 6.9e-04 6.5e-02 
  4600 4.8e+01 | -1.3e+03  -1.1e+03 | 1.8e+00 1.6e+00 1.6e+02 | 6.5e-01 6.8e-04 6.5e-02 
  4700 4.9e+01 | -1.3e+03  -1.1e+03 | 1.7e+00 1.6e+00 1.6e+02 | 6.4e-01 6.8e-04 6.5e-02 
  4800 5.0e+01 | -1.3e+03  -1.1e+03 | 1.7e+00 1.6e+00 1.6e+02 | 6.3e-01 6.8e-04 6.5e-02 
  4900 5.1e+01 | -1.3e+03  -1.1e+03 | 1.7e+00 1.6e+00 1.6e+02 | 6.2e-01 6.7e-04 6.4e-02 
  5000 5.1e+01 | -1.3e+03  -1.1e+03 | 1.7e+00 1.6e+00 1.5e+02 | 6.1e-01 6.5e-04 6.4e-02 
---------------------------------------------------------------------------------------
Solution Summary
  Status             : ITERATION_LIMIT
  Solve time         : 51.1 sec
  Iterations         : 5000
  Primal objective   : -1281.897976
  Dual objective     : -1127.732846
  Objective gap      : 6.395e-02
  Primal infeas      : 6.087e-01
  Dual infeas        : 6.479e-04

### exit_code=0
### finished=2026-06-20T12:53:02.547885
### gpu_peak_mb=44109.1
### gpu_peak2_mb=0.0
### per_gpu_peak_mb=[44109.0625]
