### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/C5_baseline_sanitized.mps
### n_gpus=1
### CUDA_VISIBLE_DEVICES=0
### started=2026-06-28T19:35:14.188966
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 1 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/C5_baseline_sanitized.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/C5_baseline_sanitized__N1 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/C5_baseline_sanitized.mps'...
[Auto-Grid] Decided grid shape: 1 x 1 for 1 processes.
[Timer] Permuting LP Problem took 8.628 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 20649941 rows, 133005495 columns, 279633807 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 1 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 15.962 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 6.9e-01 | -1.6e+11   9.8e+15 | 3.3e+08 8.3e+06 9.8e+15 | 1.2e+00 2.6e+00 1.0e+00 
   130 7.4e-01 | -1.5e+11   1.1e+16 | 3.2e+08 8.3e+06 1.1e+16 | 1.1e+00 2.6e+00 1.0e+00 
   140 8.0e-01 | -1.4e+11   1.1e+16 | 3.0e+08 8.3e+06 1.1e+16 | 1.1e+00 2.6e+00 1.0e+00 
   150 8.5e-01 | -1.3e+11   1.2e+16 | 2.9e+08 8.3e+06 1.2e+16 | 1.1e+00 2.6e+00 1.0e+00 
   160 9.1e-01 | -1.2e+11   1.3e+16 | 2.8e+08 8.3e+06 1.3e+16 | 1.0e+00 2.6e+00 1.0e+00 
   170 9.7e-01 | -1.1e+11   1.4e+16 | 2.7e+08 8.2e+06 1.4e+16 | 9.8e-01 2.6e+00 1.0e+00 
   180 1.0e+00 | -1.0e+11   1.5e+16 | 2.6e+08 8.2e+06 1.5e+16 | 9.4e-01 2.6e+00 1.0e+00 
   190 1.1e+00 | -9.4e+10   1.6e+16 | 2.5e+08 8.2e+06 1.6e+16 | 9.1e-01 2.6e+00 1.0e+00 
   200 1.6e+00 | -8.6e+10   1.6e+16 | 2.4e+08 8.2e+06 1.6e+16 | 8.5e-01 2.6e+00 1.0e+00 
   210 1.7e+00 | -1.5e+10   3.3e+16 | 2.3e+08 1.8e+08 3.3e+16 | 8.4e-01 5.7e+01 1.0e+00 
   220 1.7e+00 |  1.2e+10   5.1e+16 | 2.3e+08 1.8e+08 5.1e+16 | 8.2e-01 5.7e+01 1.0e+00 
   230 1.8e+00 |  2.8e+10   6.9e+16 | 2.2e+08 1.8e+08 6.9e+16 | 8.0e-01 5.6e+01 1.0e+00 
   240 1.9e+00 |  4.1e+10   8.7e+16 | 2.2e+08 1.8e+08 8.7e+16 | 7.9e-01 5.6e+01 1.0e+00 
   250 1.9e+00 |  5.0e+10   1.0e+17 | 2.1e+08 1.8e+08 1.0e+17 | 7.7e-01 5.6e+01 1.0e+00 
   260 2.0e+00 |  5.8e+10   1.2e+17 | 2.1e+08 1.8e+08 1.2e+17 | 7.5e-01 5.6e+01 1.0e+00 
   270 2.0e+00 |  6.5e+10   1.4e+17 | 2.0e+08 1.8e+08 1.4e+17 | 7.3e-01 5.6e+01 1.0e+00 
   280 2.1e+00 |  7.1e+10   1.6e+17 | 2.0e+08 1.8e+08 1.6e+17 | 7.1e-01 5.6e+01 1.0e+00 
   290 2.1e+00 |  7.7e+10   1.8e+17 | 1.9e+08 1.8e+08 1.8e+17 | 7.0e-01 5.6e+01 1.0e+00 
   300 2.2e+00 |  8.2e+10   2.0e+17 | 1.9e+08 1.8e+08 2.0e+17 | 6.8e-01 5.6e+01 1.0e+00 
   310 2.3e+00 |  8.6e+10   2.1e+17 | 1.8e+08 1.8e+08 2.1e+17 | 6.6e-01 5.6e+01 1.0e+00 
   320 2.3e+00 |  9.1e+10   2.3e+17 | 1.8e+08 1.8e+08 2.3e+17 | 6.3e-01 5.6e+01 1.0e+00 
   330 2.4e+00 |  9.5e+10   2.5e+17 | 1.7e+08 1.8e+08 2.5e+17 | 6.1e-01 5.6e+01 1.0e+00 
   340 2.4e+00 |  9.9e+10   2.7e+17 | 1.6e+08 1.8e+08 2.7e+17 | 5.9e-01 5.6e+01 1.0e+00 
   350 2.5e+00 |  1.0e+11   2.9e+17 | 1.6e+08 1.8e+08 2.9e+17 | 5.7e-01 5.6e+01 1.0e+00 
   360 2.5e+00 |  1.1e+11   3.0e+17 | 1.5e+08 1.8e+08 3.0e+17 | 5.5e-01 5.6e+01 1.0e+00 
   370 2.6e+00 |  1.1e+11   3.2e+17 | 1.5e+08 1.8e+08 3.2e+17 | 5.3e-01 5.6e+01 1.0e+00 
   380 2.7e+00 |  1.1e+11   3.4e+17 | 1.4e+08 1.8e+08 3.4e+17 | 5.1e-01 5.6e+01 1.0e+00 
   390 2.7e+00 |  1.2e+11   3.6e+17 | 1.3e+08 1.8e+08 3.6e+17 | 4.8e-01 5.6e+01 1.0e+00 
   400 2.8e+00 |  1.2e+11   3.8e+17 | 1.3e+08 1.8e+08 3.8e+17 | 4.6e-01 5.6e+01 1.0e+00 
   410 2.8e+00 |  1.3e+11   2.1e+18 | 1.3e+08 2.0e+10 2.1e+18 | 4.6e-01 6.1e+03 1.0e+00 
   420 2.9e+00 |  1.4e+11   4.1e+18 | 1.3e+08 2.0e+10 4.1e+18 | 4.6e-01 6.1e+03 1.0e+00 
   430 3.0e+00 |  1.4e+11   6.1e+18 | 1.3e+08 2.0e+10 6.1e+18 | 4.5e-01 6.1e+03 1.0e+00 
   440 3.0e+00 |  1.4e+11   8.0e+18 | 1.3e+08 2.0e+10 8.0e+18 | 4.5e-01 6.1e+03 1.0e+00 
   450 3.1e+00 |  1.4e+11   1.0e+19 | 1.2e+08 2.0e+10 1.0e+19 | 4.5e-01 6.1e+03 1.0e+00 
   460 3.1e+00 |  1.4e+11   1.2e+19 | 1.2e+08 2.0e+10 1.2e+19 | 4.4e-01 6.1e+03 1.0e+00 
   470 3.2e+00 |  1.4e+11   1.4e+19 | 1.2e+08 2.0e+10 1.4e+19 | 4.4e-01 6.1e+03 1.0e+00 
   480 3.2e+00 |  1.4e+11   1.6e+19 | 1.2e+08 2.0e+10 1.6e+19 | 4.3e-01 6.1e+03 1.0e+00 
   490 3.3e+00 |  1.5e+11   1.8e+19 | 1.2e+08 2.0e+10 1.8e+19 | 4.3e-01 6.1e+03 1.0e+00 
   500 3.3e+00 |  1.5e+11   2.0e+19 | 1.2e+08 2.0e+10 2.0e+19 | 4.2e-01 6.1e+03 1.0e+00 
   510 3.4e+00 |  1.5e+11   2.2e+19 | 1.2e+08 2.0e+10 2.2e+19 | 4.2e-01 6.1e+03 1.0e+00 
   520 3.5e+00 |  1.5e+11   2.4e+19 | 1.1e+08 2.0e+10 2.4e+19 | 4.1e-01 6.1e+03 1.0e+00 
   530 3.5e+00 |  1.5e+11   2.6e+19 | 1.1e+08 2.0e+10 2.6e+19 | 4.0e-01 6.1e+03 1.0e+00 
   540 3.6e+00 |  1.5e+11   2.8e+19 | 1.1e+08 2.0e+10 2.8e+19 | 4.0e-01 6.1e+03 1.0e+00 
   550 3.6e+00 |  1.5e+11   3.0e+19 | 1.1e+08 2.0e+10 3.0e+19 | 3.9e-01 6.1e+03 1.0e+00 
   560 3.7e+00 |  1.5e+11   3.2e+19 | 1.1e+08 2.0e+10 3.2e+19 | 3.8e-01 6.1e+03 1.0e+00 
   570 3.7e+00 |  1.6e+11   3.4e+19 | 1.0e+08 2.0e+10 3.4e+19 | 3.7e-01 6.1e+03 1.0e+00 
   580 3.8e+00 |  1.6e+11   3.5e+19 | 1.0e+08 2.0e+10 3.5e+19 | 3.7e-01 6.1e+03 1.0e+00 
   590 3.9e+00 |  1.6e+11   3.7e+19 | 1.0e+08 2.0e+10 3.7e+19 | 3.6e-01 6.1e+03 1.0e+00 
   600 3.9e+00 |  1.6e+11   4.0e+19 | 9.7e+07 2.0e+10 4.0e+19 | 3.5e-01 6.1e+03 1.0e+00 
   610 4.0e+00 |  1.6e+11   4.1e+19 | 9.6e+07 1.9e+10 4.1e+19 | 3.4e-01 6.1e+03 1.0e+00 
   620 4.0e+00 |  1.6e+11   4.3e+19 | 9.4e+07 1.9e+10 4.3e+19 | 3.4e-01 6.1e+03 1.0e+00 
   630 4.1e+00 |  1.7e+11   4.5e+19 | 9.2e+07 1.9e+10 4.5e+19 | 3.3e-01 6.1e+03 1.0e+00 
   640 4.1e+00 |  1.7e+11   4.7e+19 | 9.1e+07 1.9e+10 4.7e+19 | 3.3e-01 6.1e+03 1.0e+00 
   650 4.2e+00 |  1.7e+11   4.9e+19 | 8.9e+07 1.9e+10 4.9e+19 | 3.2e-01 6.1e+03 1.0e+00 
   660 4.3e+00 |  1.7e+11   5.1e+19 | 8.8e+07 1.9e+10 5.1e+19 | 3.2e-01 6.1e+03 1.0e+00 
   670 4.3e+00 |  1.7e+11   5.3e+19 | 8.7e+07 1.9e+10 5.3e+19 | 3.1e-01 6.1e+03 1.0e+00 
   680 4.4e+00 |  1.7e+11   5.5e+19 | 8.6e+07 1.9e+10 5.5e+19 | 3.1e-01 6.1e+03 1.0e+00 
   690 4.4e+00 |  1.8e+11   5.7e+19 | 8.5e+07 1.9e+10 5.7e+19 | 3.1e-01 6.1e+03 1.0e+00 
   700 4.5e+00 |  1.8e+11   5.9e+19 | 8.4e+07 1.9e+10 5.9e+19 | 3.0e-01 6.1e+03 1.0e+00 
   710 4.5e+00 |  1.8e+11   6.1e+19 | 8.4e+07 1.9e+10 6.1e+19 | 3.0e-01 6.1e+03 1.0e+00 
   720 4.6e+00 |  1.8e+11   6.3e+19 | 8.3e+07 1.9e+10 6.3e+19 | 3.0e-01 6.1e+03 1.0e+00 
   730 4.7e+00 |  1.8e+11   6.5e+19 | 8.3e+07 1.9e+10 6.5e+19 | 3.0e-01 6.1e+03 1.0e+00 
   740 4.7e+00 |  1.8e+11   6.7e+19 | 8.3e+07 1.9e+10 6.7e+19 | 3.0e-01 6.1e+03 1.0e+00 
   750 4.8e+00 |  1.8e+11   6.9e+19 | 8.2e+07 1.9e+10 6.9e+19 | 3.0e-01 6.1e+03 1.0e+00 
   760 4.8e+00 |  1.9e+11   7.1e+19 | 8.2e+07 1.9e+10 7.1e+19 | 3.0e-01 6.1e+03 1.0e+00 
   770 4.9e+00 |  1.9e+11   7.3e+19 | 8.2e+07 1.9e+10 7.3e+19 | 3.0e-01 6.1e+03 1.0e+00 
   780 4.9e+00 |  1.9e+11   7.5e+19 | 8.2e+07 1.9e+10 7.5e+19 | 3.0e-01 6.1e+03 1.0e+00 
   790 5.0e+00 |  1.9e+11   7.7e+19 | 8.2e+07 1.9e+10 7.7e+19 | 3.0e-01 6.1e+03 1.0e+00 
   800 5.1e+00 |  1.9e+11   7.9e+19 | 8.2e+07 1.9e+10 7.9e+19 | 3.0e-01 6.1e+03 1.0e+00 
   810 5.1e+00 |  1.9e+11   4.2e+20 | 8.2e+07 3.7e+12 4.2e+20 | 3.0e-01 1.2e+06 1.0e+00 
   820 5.2e+00 |  1.9e+11   7.9e+20 | 8.2e+07 3.7e+12 7.9e+20 | 3.0e-01 1.2e+06 1.0e+00 
   830 5.2e+00 |  1.9e+11   1.2e+21 | 8.2e+07 3.7e+12 1.2e+21 | 3.0e-01 1.2e+06 1.0e+00 
   840 5.3e+00 |  1.9e+11   1.5e+21 | 8.2e+07 3.7e+12 1.5e+21 | 3.0e-01 1.2e+06 1.0e+00 
   850 5.3e+00 |  1.9e+11   1.9e+21 | 8.2e+07 3.7e+12 1.9e+21 | 3.0e-01 1.2e+06 1.0e+00 
   860 5.4e+00 |  1.9e+11   2.3e+21 | 8.2e+07 3.7e+12 2.3e+21 | 3.0e-01 1.2e+06 1.0e+00 
   870 5.5e+00 |  1.9e+11   2.7e+21 | 8.2e+07 3.7e+12 2.7e+21 | 3.0e-01 1.2e+06 1.0e+00 
   880 5.5e+00 |  1.9e+11   3.1e+21 | 8.2e+07 3.7e+12 3.1e+21 | 3.0e-01 1.2e+06 1.0e+00 
   890 5.6e+00 |  1.9e+11   3.4e+21 | 8.2e+07 3.7e+12 3.4e+21 | 3.0e-01 1.2e+06 1.0e+00 
   900 5.6e+00 |  1.9e+11   3.8e+21 | 8.2e+07 3.7e+12 3.8e+21 | 3.0e-01 1.2e+06 1.0e+00 
   910 5.7e+00 |  1.9e+11   4.2e+21 | 8.2e+07 3.7e+12 4.2e+21 | 3.0e-01 1.2e+06 1.0e+00 
   920 5.7e+00 |  1.9e+11   4.6e+21 | 8.2e+07 3.7e+12 4.6e+21 | 3.0e-01 1.2e+06 1.0e+00 
   930 5.8e+00 |  1.9e+11   4.9e+21 | 8.2e+07 3.7e+12 4.9e+21 | 3.0e-01 1.2e+06 1.0e+00 
   940 5.9e+00 |  1.9e+11   5.3e+21 | 8.2e+07 3.7e+12 5.3e+21 | 3.0e-01 1.2e+06 1.0e+00 
   950 5.9e+00 |  1.9e+11   5.7e+21 | 8.2e+07 3.7e+12 5.7e+21 | 3.0e-01 1.2e+06 1.0e+00 
   960 6.0e+00 |  1.9e+11   6.1e+21 | 8.2e+07 3.7e+12 6.1e+21 | 3.0e-01 1.2e+06 1.0e+00 
   970 6.0e+00 |  1.9e+11   6.4e+21 | 8.2e+07 3.7e+12 6.4e+21 | 3.0e-01 1.2e+06 1.0e+00 
   980 6.1e+00 |  1.9e+11   6.8e+21 | 8.2e+07 3.7e+12 6.8e+21 | 3.0e-01 1.2e+06 1.0e+00 
   990 6.1e+00 |  1.9e+11   7.2e+21 | 8.2e+07 3.7e+12 7.2e+21 | 3.0e-01 1.2e+06 1.0e+00 
  1000 6.2e+00 |  1.9e+11   7.6e+21 | 8.2e+07 3.7e+12 7.6e+21 | 3.0e-01 1.2e+06 1.0e+00 
  1100 6.7e+00 |  1.9e+11   1.1e+22 | 8.3e+07 3.7e+12 1.1e+22 | 3.0e-01 1.2e+06 1.0e+00 
  1200 7.2e+00 |  2.0e+11   1.5e+22 | 8.3e+07 3.7e+12 1.5e+22 | 3.0e-01 1.2e+06 1.0e+00 
  1300 7.7e+00 |  2.0e+11   1.9e+22 | 8.3e+07 3.7e+12 1.9e+22 | 3.0e-01 1.2e+06 1.0e+00 
  1400 8.3e+00 |  2.1e+11   2.3e+22 | 8.2e+07 3.7e+12 2.3e+22 | 3.0e-01 1.2e+06 1.0e+00 
  1500 8.8e+00 |  2.1e+11   1.8e+24 | 8.2e+07 1.8e+15 1.8e+24 | 3.0e-01 5.5e+08 1.0e+00 
  1600 9.3e+00 |  2.1e+11   3.6e+24 | 8.2e+07 1.8e+15 3.6e+24 | 3.0e-01 5.5e+08 1.0e+00 
  1700 9.8e+00 |  2.1e+11   5.3e+24 | 8.2e+07 1.8e+15 5.3e+24 | 3.0e-01 5.5e+08 1.0e+00 
  1800 1.0e+01 |  2.1e+11   7.1e+24 | 8.2e+07 1.8e+15 7.1e+24 | 3.0e-01 5.5e+08 1.0e+00 
  1900 1.1e+01 |  2.1e+11   8.9e+24 | 8.2e+07 1.8e+15 8.9e+24 | 3.0e-01 5.5e+08 1.0e+00 
  2000 1.1e+01 |  2.2e+11   1.1e+25 | 8.2e+07 1.8e+15 1.1e+25 | 3.0e-01 5.5e+08 1.0e+00 
  2100 1.2e+01 |  2.2e+11   1.2e+25 | 8.2e+07 1.8e+15 1.2e+25 | 3.0e-01 5.5e+08 1.0e+00 
  2200 1.2e+01 |  2.2e+11   1.4e+25 | 8.2e+07 1.8e+15 1.4e+25 | 3.0e-01 5.5e+08 1.0e+00 
  2300 1.3e+01 |  1.2e+16   1.4e+25 | 3.0e+13 3.1e+12 1.4e+25 | 1.1e+05 9.6e+05 1.0e+00 
  2400 1.3e+01 |  2.1e+16   1.4e+25 | 5.1e+13 5.1e+12 1.4e+25 | 1.8e+05 1.6e+06 1.0e+00 
  2500 1.4e+01 |  2.5e+16   1.4e+25 | 5.6e+13 5.6e+12 1.4e+25 | 2.0e+05 1.7e+06 1.0e+00 
  2600 1.4e+01 |  2.4e+16   1.4e+25 | 2.4e+13 3.4e+12 1.4e+25 | 8.6e+04 1.1e+06 1.0e+00 
  2700 1.5e+01 |  2.3e+16   1.4e+25 | 8.3e+12 1.3e+12 1.4e+25 | 3.0e+04 4.1e+05 1.0e+00 
  2800 1.5e+01 |  2.3e+16   1.4e+25 | 1.5e+13 2.0e+12 1.4e+25 | 5.4e+04 6.1e+05 1.0e+00 
  2900 1.6e+01 |  2.2e+16   1.4e+25 | 2.1e+13 2.2e+12 1.4e+25 | 7.6e+04 6.9e+05 1.0e+00 
  3000 1.6e+01 |  2.1e+16   1.4e+25 | 1.4e+13 1.7e+12 1.4e+25 | 5.2e+04 5.3e+05 1.0e+00 
  3100 1.7e+01 |  2.0e+16   1.4e+25 | 7.8e+12 9.4e+11 1.4e+25 | 2.8e+04 3.0e+05 1.0e+00 
  3200 1.8e+01 |  1.9e+16   1.4e+25 | 8.5e+12 1.0e+12 1.4e+25 | 3.1e+04 3.1e+05 1.0e+00 
  3300 1.8e+01 |  1.9e+16   1.4e+25 | 1.2e+13 1.3e+12 1.4e+25 | 4.4e+04 3.9e+05 1.0e+00 
  3400 1.9e+01 |  1.8e+16   1.4e+25 | 1.1e+13 1.1e+12 1.4e+25 | 3.8e+04 3.5e+05 1.0e+00 
  3500 1.9e+01 |  1.8e+16   1.4e+25 | 6.5e+12 7.1e+11 1.4e+25 | 2.3e+04 2.2e+05 1.0e+00 
  3600 2.0e+01 |  1.7e+16   1.4e+25 | 6.2e+12 6.0e+11 1.4e+25 | 2.2e+04 1.9e+05 1.0e+00 
  3700 2.0e+01 |  1.9e+16   1.4e+25 | 4.1e+12 2.1e+11 1.4e+25 | 1.5e+04 6.5e+04 1.0e+00 
  3800 2.1e+01 |  1.9e+16   1.4e+25 | 4.1e+12 2.0e+11 1.4e+25 | 1.5e+04 6.3e+04 1.0e+00 
  3900 2.1e+01 |  2.0e+16   1.4e+25 | 3.3e+12 2.3e+11 1.4e+25 | 1.2e+04 7.2e+04 1.0e+00 
  4000 2.2e+01 |  2.2e+16   1.4e+25 | 2.9e+12 1.8e+11 1.4e+25 | 1.1e+04 5.7e+04 1.0e+00 
  4100 2.2e+01 |  2.3e+16   1.4e+25 | 2.1e+12 1.5e+11 1.4e+25 | 7.5e+03 4.8e+04 1.0e+00 
  4200 2.3e+01 |  2.4e+16   1.4e+25 | 1.8e+12 1.4e+11 1.4e+25 | 6.4e+03 4.3e+04 1.0e+00 
  4300 2.3e+01 |  2.4e+16   1.4e+25 | 1.8e+12 1.2e+11 1.4e+25 | 6.4e+03 3.7e+04 1.0e+00 
  4400 2.4e+01 |  2.4e+16   1.4e+25 | 1.6e+12 1.1e+11 1.4e+25 | 5.6e+03 3.4e+04 1.0e+00 
  4500 2.4e+01 |  2.4e+16   1.4e+25 | 1.6e+12 1.1e+11 1.4e+25 | 5.6e+03 3.3e+04 1.0e+00 
  4600 2.5e+01 |  2.3e+16   1.4e+25 | 1.5e+12 1.0e+11 1.4e+25 | 5.3e+03 3.2e+04 1.0e+00 
  4700 2.5e+01 |  2.3e+16   1.4e+25 | 1.4e+12 1.0e+11 1.4e+25 | 5.1e+03 3.1e+04 1.0e+00 
  4800 2.6e+01 |  2.3e+16   1.4e+25 | 1.4e+12 9.8e+10 1.4e+25 | 4.9e+03 3.1e+04 1.0e+00 
  4900 2.6e+01 |  2.3e+16   1.4e+25 | 1.3e+12 9.7e+10 1.4e+25 | 4.6e+03 3.0e+04 1.0e+00 
  5000 2.7e+01 |  2.3e+16   1.4e+25 | 1.2e+12 9.6e+10 1.4e+25 | 4.5e+03 3.0e+04 1.0e+00 
  5100 2.7e+01 |  2.3e+16   1.4e+25 | 1.2e+12 9.6e+10 1.4e+25 | 4.3e+03 3.0e+04 1.0e+00 
  5200 2.8e+01 |  2.3e+16   1.4e+25 | 1.1e+12 9.1e+10 1.4e+25 | 4.1e+03 2.8e+04 1.0e+00 
  5300 2.8e+01 |  2.2e+16   1.4e+25 | 1.1e+12 9.0e+10 1.4e+25 | 4.0e+03 2.8e+04 1.0e+00 
  5400 2.9e+01 |  2.2e+16   1.4e+25 | 1.1e+12 8.8e+10 1.4e+25 | 3.8e+03 2.8e+04 1.0e+00 
  5500 2.9e+01 |  2.2e+16   1.4e+25 | 1.0e+12 8.8e+10 1.4e+25 | 3.7e+03 2.8e+04 1.0e+00 
  5600 3.0e+01 |  2.2e+16   1.4e+25 | 9.8e+11 8.7e+10 1.4e+25 | 3.5e+03 2.7e+04 1.0e+00 
  5700 3.0e+01 |  2.2e+16   1.4e+25 | 9.3e+11 8.7e+10 1.4e+25 | 3.3e+03 2.7e+04 1.0e+00 
  5800 3.1e+01 |  2.2e+16   1.4e+25 | 8.9e+11 8.7e+10 1.4e+25 | 3.2e+03 2.7e+04 1.0e+00 
  5900 3.1e+01 |  2.2e+16   1.4e+25 | 7.7e+11 1.1e+11 1.4e+25 | 2.8e+03 3.5e+04 1.0e+00 
  6000 3.2e+01 |  2.3e+16   1.4e+25 | 7.5e+11 1.2e+11 1.4e+25 | 2.7e+03 3.7e+04 1.0e+00 
  6100 3.2e+01 |  2.3e+16   1.4e+25 | 7.3e+11 1.2e+11 1.4e+25 | 2.6e+03 3.8e+04 1.0e+00 
  6200 3.3e+01 |  2.3e+16   1.4e+25 | 7.0e+11 1.2e+11 1.4e+25 | 2.5e+03 3.9e+04 1.0e+00 
  6300 3.3e+01 |  2.3e+16   1.4e+25 | 6.8e+11 1.2e+11 1.4e+25 | 2.5e+03 3.9e+04 1.0e+00 
  6400 3.4e+01 |  2.3e+16   1.4e+25 | 6.6e+11 1.2e+11 1.4e+25 | 2.4e+03 3.9e+04 1.0e+00 
  6500 3.5e+01 |  2.3e+16   1.4e+25 | 6.4e+11 1.2e+11 1.4e+25 | 2.3e+03 3.8e+04 1.0e+00 
  6600 3.5e+01 |  2.4e+16   1.4e+25 | 6.1e+11 1.2e+11 1.4e+25 | 2.2e+03 3.8e+04 1.0e+00 
  6700 3.6e+01 |  2.4e+16   1.4e+25 | 5.9e+11 1.2e+11 1.4e+25 | 2.1e+03 3.8e+04 1.0e+00 
  6800 3.6e+01 |  2.4e+16   1.4e+25 | 5.6e+11 1.2e+11 1.4e+25 | 2.0e+03 3.7e+04 1.0e+00 
  6900 3.7e+01 |  2.4e+16   1.4e+25 | 5.4e+11 1.2e+11 1.4e+25 | 1.9e+03 3.7e+04 1.0e+00 
  7000 3.7e+01 |  2.4e+16   1.4e+25 | 5.1e+11 1.2e+11 1.4e+25 | 1.8e+03 3.7e+04 1.0e+00 
  7100 3.8e+01 |  2.4e+16   1.4e+25 | 4.9e+11 1.2e+11 1.4e+25 | 1.7e+03 3.7e+04 1.0e+00 
  7200 3.8e+01 |  2.4e+16   1.4e+25 | 4.6e+11 1.2e+11 1.4e+25 | 1.7e+03 3.7e+04 1.0e+00 
  7300 3.9e+01 |  2.4e+16   1.4e+25 | 4.3e+11 1.2e+11 1.4e+25 | 1.6e+03 3.7e+04 1.0e+00 
