### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/google/heat-source-easy.mps
### n_gpus=1
### CUDA_VISIBLE_DEVICES=0
### started=2026-06-28T19:49:11.491811
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 1 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/google/heat-source-easy.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/heat-source-easy__N1 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/google/heat-source-easy.mps'...
[Auto-Grid] Decided grid shape: 1 x 1 for 1 processes.
[Timer] Permuting LP Problem took 2.441 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 15625000 rows, 31628008 columns, 125000000 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 1 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 5.514 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 2.6e-01 |  3.3e+05   4.1e+13 | 3.4e+05 4.3e+11 4.1e+13 | 3.4e+05 1.1e+08 1.0e+00 
   130 2.8e-01 |  3.9e+05   4.2e+13 | 3.3e+05 4.2e+11 4.2e+13 | 3.3e+05 1.1e+08 1.0e+00 
   140 3.0e-01 |  4.6e+05   4.4e+13 | 3.2e+05 4.1e+11 4.4e+13 | 3.2e+05 1.0e+08 1.0e+00 
   150 3.2e-01 |  5.2e+05   4.6e+13 | 3.2e+05 4.1e+11 4.6e+13 | 3.2e+05 1.0e+08 1.0e+00 
   160 3.4e-01 |  6.0e+05   4.7e+13 | 3.1e+05 4.0e+11 4.7e+13 | 3.1e+05 1.0e+08 1.0e+00 
   170 3.7e-01 |  6.9e+05   4.9e+13 | 3.1e+05 4.0e+11 4.9e+13 | 3.1e+05 1.0e+08 1.0e+00 
   180 3.9e-01 |  7.8e+05   5.0e+13 | 3.0e+05 3.9e+11 5.0e+13 | 3.0e+05 1.0e+08 1.0e+00 
   190 4.1e-01 |  8.7e+05   5.1e+13 | 3.0e+05 3.9e+11 5.1e+13 | 3.0e+05 9.9e+07 1.0e+00 
   200 4.3e-01 |  9.8e+05   5.3e+13 | 2.9e+05 3.9e+11 5.3e+13 | 2.9e+05 9.9e+07 1.0e+00 
   210 4.6e-01 |  1.0e+06   5.6e+13 | 2.9e+05 4.1e+11 5.6e+13 | 2.9e+05 1.0e+08 1.0e+00 
   220 4.8e-01 |  1.1e+06   5.9e+13 | 2.9e+05 4.2e+11 5.9e+13 | 2.9e+05 1.1e+08 1.0e+00 
   230 5.0e-01 |  1.1e+06   6.1e+13 | 2.9e+05 4.3e+11 6.1e+13 | 2.9e+05 1.1e+08 1.0e+00 
   240 5.2e-01 |  1.2e+06   6.4e+13 | 2.9e+05 4.4e+11 6.4e+13 | 2.9e+05 1.1e+08 1.0e+00 
   250 5.4e-01 |  1.2e+06   6.7e+13 | 2.8e+05 4.5e+11 6.7e+13 | 2.8e+05 1.1e+08 1.0e+00 
   260 5.6e-01 |  1.3e+06   7.0e+13 | 2.8e+05 4.6e+11 7.0e+13 | 2.8e+05 1.2e+08 1.0e+00 
   270 5.9e-01 |  1.3e+06   7.2e+13 | 2.8e+05 4.6e+11 7.2e+13 | 2.8e+05 1.2e+08 1.0e+00 
   280 6.1e-01 |  1.4e+06   7.5e+13 | 2.8e+05 4.7e+11 7.5e+13 | 2.8e+05 1.2e+08 1.0e+00 
   290 6.3e-01 |  1.5e+06   7.7e+13 | 2.7e+05 4.8e+11 7.7e+13 | 2.7e+05 1.2e+08 1.0e+00 
   300 6.5e-01 |  1.5e+06   8.0e+13 | 2.7e+05 4.8e+11 8.0e+13 | 2.7e+05 1.2e+08 1.0e+00 
   310 6.7e-01 |  1.6e+06   8.2e+13 | 2.7e+05 4.9e+11 8.2e+13 | 2.7e+05 1.2e+08 1.0e+00 
   320 6.9e-01 |  1.7e+06   8.4e+13 | 2.7e+05 5.0e+11 8.4e+13 | 2.7e+05 1.3e+08 1.0e+00 
   330 7.1e-01 |  1.8e+06   8.7e+13 | 2.7e+05 5.0e+11 8.7e+13 | 2.7e+05 1.3e+08 1.0e+00 
   340 7.3e-01 |  1.9e+06   8.9e+13 | 2.6e+05 5.1e+11 8.9e+13 | 2.6e+05 1.3e+08 1.0e+00 
   350 7.6e-01 |  2.0e+06   9.1e+13 | 2.6e+05 5.1e+11 9.1e+13 | 2.6e+05 1.3e+08 1.0e+00 
   360 7.8e-01 |  2.1e+06   9.4e+13 | 2.6e+05 5.2e+11 9.4e+13 | 2.6e+05 1.3e+08 1.0e+00 
   370 8.0e-01 |  2.2e+06   9.6e+13 | 2.6e+05 5.2e+11 9.6e+13 | 2.6e+05 1.3e+08 1.0e+00 
   380 8.2e-01 |  2.3e+06   9.8e+13 | 2.5e+05 5.3e+11 9.8e+13 | 2.5e+05 1.3e+08 1.0e+00 
   390 8.4e-01 |  2.4e+06   1.0e+14 | 2.5e+05 5.3e+11 1.0e+14 | 2.5e+05 1.3e+08 1.0e+00 
   400 8.7e-01 |  2.5e+06   1.0e+14 | 2.5e+05 5.3e+11 1.0e+14 | 2.5e+05 1.3e+08 1.0e+00 
   410 8.9e-01 |  2.5e+06   1.1e+14 | 2.5e+05 5.6e+11 1.1e+14 | 2.5e+05 1.4e+08 1.0e+00 
   420 9.1e-01 |  2.6e+06   1.1e+14 | 2.5e+05 5.7e+11 1.1e+14 | 2.5e+05 1.4e+08 1.0e+00 
   430 9.3e-01 |  2.7e+06   1.1e+14 | 2.5e+05 5.9e+11 1.1e+14 | 2.5e+05 1.5e+08 1.0e+00 
   440 9.5e-01 |  2.7e+06   1.2e+14 | 2.5e+05 6.0e+11 1.2e+14 | 2.5e+05 1.5e+08 1.0e+00 
   450 9.8e-01 |  2.8e+06   1.2e+14 | 2.4e+05 6.1e+11 1.2e+14 | 2.4e+05 1.5e+08 1.0e+00 
   460 1.0e+00 |  2.9e+06   1.2e+14 | 2.4e+05 6.3e+11 1.2e+14 | 2.4e+05 1.6e+08 1.0e+00 
   470 1.0e+00 |  2.9e+06   1.3e+14 | 2.4e+05 6.4e+11 1.3e+14 | 2.4e+05 1.6e+08 1.0e+00 
   480 1.0e+00 |  3.0e+06   1.3e+14 | 2.4e+05 6.5e+11 1.3e+14 | 2.4e+05 1.6e+08 1.0e+00 
   490 1.1e+00 |  3.1e+06   1.4e+14 | 2.4e+05 6.6e+11 1.4e+14 | 2.4e+05 1.7e+08 1.0e+00 
   500 1.1e+00 |  3.2e+06   1.4e+14 | 2.4e+05 6.8e+11 1.4e+14 | 2.4e+05 1.7e+08 1.0e+00 
   510 1.1e+00 |  3.3e+06   1.4e+14 | 2.4e+05 6.9e+11 1.4e+14 | 2.4e+05 1.7e+08 1.0e+00 
   520 1.1e+00 |  3.4e+06   1.5e+14 | 2.4e+05 7.0e+11 1.5e+14 | 2.4e+05 1.8e+08 1.0e+00 
   530 1.1e+00 |  3.5e+06   1.5e+14 | 2.3e+05 7.1e+11 1.5e+14 | 2.3e+05 1.8e+08 1.0e+00 
   540 1.2e+00 |  3.6e+06   1.5e+14 | 2.3e+05 7.2e+11 1.5e+14 | 2.3e+05 1.8e+08 1.0e+00 
   550 1.2e+00 |  3.7e+06   1.6e+14 | 2.3e+05 7.3e+11 1.6e+14 | 2.3e+05 1.8e+08 1.0e+00 
   560 1.2e+00 |  3.8e+06   1.6e+14 | 2.3e+05 7.4e+11 1.6e+14 | 2.3e+05 1.9e+08 1.0e+00 
   570 1.2e+00 |  3.9e+06   1.6e+14 | 2.3e+05 7.5e+11 1.6e+14 | 2.3e+05 1.9e+08 1.0e+00 
   580 1.3e+00 |  4.0e+06   1.7e+14 | 2.3e+05 7.6e+11 1.7e+14 | 2.3e+05 1.9e+08 1.0e+00 
   590 1.3e+00 |  4.1e+06   1.7e+14 | 2.3e+05 7.7e+11 1.7e+14 | 2.3e+05 1.9e+08 1.0e+00 
   600 1.3e+00 |  4.2e+06   1.7e+14 | 2.2e+05 7.7e+11 1.7e+14 | 2.2e+05 2.0e+08 1.0e+00 
   610 1.3e+00 |  4.3e+06   1.8e+14 | 2.2e+05 7.8e+11 1.8e+14 | 2.2e+05 2.0e+08 1.0e+00 
   620 1.3e+00 |  4.4e+06   1.8e+14 | 2.2e+05 7.9e+11 1.8e+14 | 2.2e+05 2.0e+08 1.0e+00 
   630 1.4e+00 |  4.5e+06   1.8e+14 | 2.2e+05 7.9e+11 1.8e+14 | 2.2e+05 2.0e+08 1.0e+00 
   640 1.4e+00 |  4.7e+06   1.9e+14 | 2.2e+05 8.0e+11 1.9e+14 | 2.2e+05 2.0e+08 1.0e+00 
   650 1.4e+00 |  4.8e+06   1.9e+14 | 2.2e+05 8.1e+11 1.9e+14 | 2.2e+05 2.0e+08 1.0e+00 
   660 1.4e+00 |  4.9e+06   1.9e+14 | 2.2e+05 8.1e+11 1.9e+14 | 2.2e+05 2.1e+08 1.0e+00 
   670 1.4e+00 |  5.0e+06   2.0e+14 | 2.1e+05 8.2e+11 2.0e+14 | 2.1e+05 2.1e+08 1.0e+00 
   680 1.5e+00 |  5.1e+06   2.0e+14 | 2.1e+05 8.2e+11 2.0e+14 | 2.1e+05 2.1e+08 1.0e+00 
   690 1.5e+00 |  5.3e+06   2.0e+14 | 2.1e+05 8.3e+11 2.0e+14 | 2.1e+05 2.1e+08 1.0e+00 
   700 1.5e+00 |  5.4e+06   2.0e+14 | 2.1e+05 8.3e+11 2.0e+14 | 2.1e+05 2.1e+08 1.0e+00 
   710 1.5e+00 |  5.5e+06   2.1e+14 | 2.1e+05 8.3e+11 2.1e+14 | 2.1e+05 2.1e+08 1.0e+00 
   720 1.6e+00 |  5.7e+06   2.1e+14 | 2.1e+05 8.4e+11 2.1e+14 | 2.1e+05 2.1e+08 1.0e+00 
   730 1.6e+00 |  5.8e+06   2.1e+14 | 2.1e+05 8.4e+11 2.1e+14 | 2.1e+05 2.1e+08 1.0e+00 
   740 1.6e+00 |  5.9e+06   2.2e+14 | 2.0e+05 8.5e+11 2.2e+14 | 2.0e+05 2.1e+08 1.0e+00 
   750 1.6e+00 |  6.1e+06   2.2e+14 | 2.0e+05 8.5e+11 2.2e+14 | 2.0e+05 2.1e+08 1.0e+00 
   760 1.6e+00 |  6.2e+06   2.2e+14 | 2.0e+05 8.5e+11 2.2e+14 | 2.0e+05 2.2e+08 1.0e+00 
   770 1.7e+00 |  6.4e+06   2.2e+14 | 2.0e+05 8.6e+11 2.2e+14 | 2.0e+05 2.2e+08 1.0e+00 
   780 1.7e+00 |  6.5e+06   2.3e+14 | 2.0e+05 8.6e+11 2.3e+14 | 2.0e+05 2.2e+08 1.0e+00 
   790 1.7e+00 |  6.6e+06   2.3e+14 | 2.0e+05 8.6e+11 2.3e+14 | 2.0e+05 2.2e+08 1.0e+00 
   800 1.7e+00 |  6.8e+06   2.3e+14 | 2.0e+05 8.6e+11 2.3e+14 | 2.0e+05 2.2e+08 1.0e+00 
   810 1.7e+00 |  6.9e+06   2.3e+14 | 2.0e+05 8.8e+11 2.3e+14 | 2.0e+05 2.2e+08 1.0e+00 
   820 1.8e+00 |  6.9e+06   2.4e+14 | 2.0e+05 9.0e+11 2.4e+14 | 2.0e+05 2.3e+08 1.0e+00 
   830 1.8e+00 |  7.0e+06   2.4e+14 | 1.9e+05 9.1e+11 2.4e+14 | 1.9e+05 2.3e+08 1.0e+00 
   840 1.8e+00 |  7.1e+06   2.5e+14 | 1.9e+05 9.2e+11 2.5e+14 | 1.9e+05 2.3e+08 1.0e+00 
   850 1.8e+00 |  7.2e+06   2.5e+14 | 1.9e+05 9.3e+11 2.5e+14 | 1.9e+05 2.3e+08 1.0e+00 
   860 1.9e+00 |  7.3e+06   2.5e+14 | 1.9e+05 9.4e+11 2.5e+14 | 1.9e+05 2.4e+08 1.0e+00 
   870 1.9e+00 |  7.4e+06   2.6e+14 | 1.9e+05 9.5e+11 2.6e+14 | 1.9e+05 2.4e+08 1.0e+00 
   880 1.9e+00 |  7.5e+06   2.6e+14 | 1.9e+05 9.6e+11 2.6e+14 | 1.9e+05 2.4e+08 1.0e+00 
   890 1.9e+00 |  7.6e+06   2.7e+14 | 1.9e+05 9.7e+11 2.7e+14 | 1.9e+05 2.5e+08 1.0e+00 
   900 1.9e+00 |  7.6e+06   2.7e+14 | 1.9e+05 9.8e+11 2.7e+14 | 1.9e+05 2.5e+08 1.0e+00 
   910 2.0e+00 |  7.7e+06   2.7e+14 | 1.9e+05 9.9e+11 2.7e+14 | 1.9e+05 2.5e+08 1.0e+00 
   920 2.0e+00 |  7.8e+06   2.8e+14 | 1.9e+05 1.0e+12 2.8e+14 | 1.9e+05 2.5e+08 1.0e+00 
   930 2.0e+00 |  7.9e+06   2.8e+14 | 1.9e+05 1.0e+12 2.8e+14 | 1.9e+05 2.6e+08 1.0e+00 
   940 2.0e+00 |  8.0e+06   2.9e+14 | 1.9e+05 1.0e+12 2.9e+14 | 1.9e+05 2.6e+08 1.0e+00 
   950 2.0e+00 |  8.1e+06   2.9e+14 | 1.9e+05 1.0e+12 2.9e+14 | 1.9e+05 2.6e+08 1.0e+00 
   960 2.1e+00 |  8.2e+06   2.9e+14 | 1.9e+05 1.0e+12 2.9e+14 | 1.9e+05 2.6e+08 1.0e+00 
   970 2.1e+00 |  8.3e+06   3.0e+14 | 1.8e+05 1.0e+12 3.0e+14 | 1.8e+05 2.6e+08 1.0e+00 
   980 2.1e+00 |  8.4e+06   3.0e+14 | 1.8e+05 1.1e+12 3.0e+14 | 1.8e+05 2.7e+08 1.0e+00 
   990 2.1e+00 |  8.5e+06   3.0e+14 | 1.8e+05 1.1e+12 3.0e+14 | 1.8e+05 2.7e+08 1.0e+00 
  1000 2.2e+00 |  8.6e+06   3.1e+14 | 1.8e+05 1.1e+12 3.1e+14 | 1.8e+05 2.7e+08 1.0e+00 
  1100 2.3e+00 |  9.7e+06   3.4e+14 | 1.7e+05 1.1e+12 3.4e+14 | 1.7e+05 2.9e+08 1.0e+00 
  1200 2.5e+00 |  1.1e+07   3.7e+14 | 1.6e+05 1.2e+12 3.7e+14 | 1.6e+05 3.1e+08 1.0e+00 
  1300 2.7e+00 |  1.2e+07   3.9e+14 | 1.6e+05 1.3e+12 3.9e+14 | 1.6e+05 3.2e+08 1.0e+00 
  1400 2.9e+00 |  1.3e+07   4.1e+14 | 1.5e+05 1.3e+12 4.1e+14 | 1.5e+05 3.2e+08 1.0e+00 
  1500 3.1e+00 |  1.4e+07   4.4e+14 | 1.4e+05 1.4e+12 4.4e+14 | 1.4e+05 3.4e+08 1.0e+00 
  1600 3.3e+00 |  1.5e+07   4.7e+14 | 1.4e+05 1.4e+12 4.7e+14 | 1.4e+05 3.6e+08 1.0e+00 
  1700 3.5e+00 |  1.6e+07   4.9e+14 | 1.3e+05 1.5e+12 4.9e+14 | 1.3e+05 3.7e+08 1.0e+00 
  1800 3.7e+00 |  1.7e+07   5.1e+14 | 1.2e+05 1.5e+12 5.1e+14 | 1.2e+05 3.9e+08 1.0e+00 
  1900 3.9e+00 |  1.8e+07   5.3e+14 | 1.2e+05 1.6e+12 5.3e+14 | 1.2e+05 3.9e+08 1.0e+00 
  2000 4.1e+00 |  1.9e+07   5.4e+14 | 1.1e+05 1.6e+12 5.4e+14 | 1.1e+05 4.0e+08 1.0e+00 
  2100 4.3e+00 |  2.0e+07   5.5e+14 | 1.0e+05 1.6e+12 5.5e+14 | 1.0e+05 4.0e+08 1.0e+00 
  2200 4.5e+00 |  2.1e+07   5.6e+14 | 9.9e+04 1.6e+12 5.6e+14 | 9.9e+04 4.1e+08 1.0e+00 
  2300 4.7e+00 |  2.2e+07   5.7e+14 | 9.4e+04 1.6e+12 5.7e+14 | 9.4e+04 4.1e+08 1.0e+00 
  2400 4.9e+00 |  2.4e+07   5.7e+14 | 9.0e+04 1.7e+12 5.7e+14 | 9.0e+04 4.2e+08 1.0e+00 
  2500 5.1e+00 |  2.5e+07   5.7e+14 | 8.7e+04 1.7e+12 5.7e+14 | 8.7e+04 4.2e+08 1.0e+00 
  2600 5.3e+00 |  2.7e+07   5.8e+14 | 8.4e+04 1.7e+12 5.8e+14 | 8.4e+04 4.2e+08 1.0e+00 
  2700 5.4e+00 |  2.8e+07   5.7e+14 | 8.2e+04 1.7e+12 5.7e+14 | 8.2e+04 4.2e+08 1.0e+00 
  2800 5.6e+00 |  3.0e+07   5.7e+14 | 8.0e+04 1.6e+12 5.7e+14 | 8.0e+04 4.1e+08 1.0e+00 
  2900 5.8e+00 |  3.1e+07   5.6e+14 | 7.8e+04 1.6e+12 5.6e+14 | 7.8e+04 4.1e+08 1.0e+00 
  3000 6.0e+00 |  3.2e+07   5.5e+14 | 7.7e+04 1.6e+12 5.5e+14 | 7.7e+04 4.0e+08 1.0e+00 
  3100 6.2e+00 |  3.4e+07   5.4e+14 | 7.6e+04 1.6e+12 5.4e+14 | 7.6e+04 4.0e+08 1.0e+00 
  3200 6.4e+00 |  3.5e+07   5.3e+14 | 7.6e+04 1.5e+12 5.3e+14 | 7.6e+04 3.9e+08 1.0e+00 
  3300 6.6e+00 |  3.6e+07   5.1e+14 | 7.5e+04 1.5e+12 5.1e+14 | 7.5e+04 3.8e+08 1.0e+00 
  3400 6.8e+00 |  3.7e+07   5.0e+14 | 7.5e+04 1.5e+12 5.0e+14 | 7.5e+04 3.7e+08 1.0e+00 
  3500 7.0e+00 |  3.8e+07   4.8e+14 | 7.5e+04 1.4e+12 4.8e+14 | 7.5e+04 3.6e+08 1.0e+00 
  3600 7.2e+00 |  3.9e+07   4.6e+14 | 7.6e+04 1.4e+12 4.6e+14 | 7.6e+04 3.5e+08 1.0e+00 
  3700 7.4e+00 |  4.1e+07   4.6e+14 | 8.3e+04 1.4e+12 4.6e+14 | 8.3e+04 3.4e+08 1.0e+00 
  3800 7.6e+00 |  4.3e+07   4.5e+14 | 9.1e+04 1.3e+12 4.5e+14 | 9.1e+04 3.4e+08 1.0e+00 
  3900 7.8e+00 |  4.6e+07   4.4e+14 | 1.0e+05 1.3e+12 4.4e+14 | 1.0e+05 3.3e+08 1.0e+00 
  4000 8.0e+00 |  4.8e+07   4.3e+14 | 1.1e+05 1.3e+12 4.3e+14 | 1.1e+05 3.2e+08 1.0e+00 
  4100 8.2e+00 |  5.1e+07   4.2e+14 | 1.2e+05 1.2e+12 4.2e+14 | 1.2e+05 3.2e+08 1.0e+00 
  4200 8.3e+00 |  5.3e+07   4.0e+14 | 1.3e+05 1.2e+12 4.0e+14 | 1.3e+05 3.1e+08 1.0e+00 
  4300 8.5e+00 |  5.5e+07   3.9e+14 | 1.4e+05 1.2e+12 3.9e+14 | 1.4e+05 2.9e+08 1.0e+00 
  4400 8.7e+00 |  5.8e+07   3.7e+14 | 1.5e+05 1.1e+12 3.7e+14 | 1.5e+05 2.8e+08 1.0e+00 
  4500 8.9e+00 |  5.9e+07   3.5e+14 | 1.5e+05 1.1e+12 3.5e+14 | 1.5e+05 2.7e+08 1.0e+00 
  4600 9.1e+00 |  6.1e+07   3.4e+14 | 1.6e+05 1.0e+12 3.4e+14 | 1.6e+05 2.6e+08 1.0e+00 
  4700 9.3e+00 |  6.3e+07   3.2e+14 | 1.6e+05 9.8e+11 3.2e+14 | 1.6e+05 2.5e+08 1.0e+00 
  4800 9.5e+00 |  6.4e+07   3.0e+14 | 1.7e+05 9.2e+11 3.0e+14 | 1.7e+05 2.3e+08 1.0e+00 
  4900 9.7e+00 |  6.5e+07   2.8e+14 | 1.7e+05 8.7e+11 2.8e+14 | 1.7e+05 2.2e+08 1.0e+00 
  5000 9.9e+00 |  6.6e+07   2.6e+14 | 1.8e+05 8.2e+11 2.6e+14 | 1.8e+05 2.1e+08 1.0e+00 
  5100 1.0e+01 |  6.7e+07   2.4e+14 | 1.8e+05 7.8e+11 2.4e+14 | 1.8e+05 2.0e+08 1.0e+00 
  5200 1.0e+01 |  6.7e+07   2.2e+14 | 1.8e+05 7.3e+11 2.2e+14 | 1.8e+05 1.8e+08 1.0e+00 
  5300 1.0e+01 |  6.8e+07   2.0e+14 | 1.8e+05 6.8e+11 2.0e+14 | 1.8e+05 1.7e+08 1.0e+00 
  5400 1.1e+01 |  6.8e+07   1.8e+14 | 1.8e+05 6.4e+11 1.8e+14 | 1.8e+05 1.6e+08 1.0e+00 
  5500 1.1e+01 |  6.8e+07   1.6e+14 | 1.8e+05 5.9e+11 1.6e+14 | 1.8e+05 1.5e+08 1.0e+00 
  5600 1.1e+01 |  6.9e+07   1.4e+14 | 1.8e+05 5.5e+11 1.4e+14 | 1.8e+05 1.4e+08 1.0e+00 
  5700 1.1e+01 |  6.9e+07   1.3e+14 | 1.8e+05 5.2e+11 1.3e+14 | 1.8e+05 1.3e+08 1.0e+00 
  5800 1.1e+01 |  6.9e+07   1.1e+14 | 1.7e+05 4.9e+11 1.1e+14 | 1.7e+05 1.2e+08 1.0e+00 
  5900 1.2e+01 |  7.0e+07   9.1e+13 | 1.7e+05 4.7e+11 9.1e+13 | 1.7e+05 1.2e+08 1.0e+00 
  6000 1.2e+01 |  7.0e+07   7.2e+13 | 1.7e+05 4.5e+11 7.2e+13 | 1.7e+05 1.1e+08 1.0e+00 
  6100 1.2e+01 |  7.1e+07   5.3e+13 | 1.7e+05 4.5e+11 5.3e+13 | 1.7e+05 1.1e+08 1.0e+00 
  6200 1.2e+01 |  7.2e+07   3.4e+13 | 1.7e+05 4.5e+11 3.4e+13 | 1.7e+05 1.1e+08 1.0e+00 
  6300 1.2e+01 |  7.2e+07   1.7e+13 | 1.7e+05 4.5e+11 1.7e+13 | 1.7e+05 1.1e+08 1.0e+00 
  6400 1.3e+01 |  7.3e+07  -1.1e+12 | 1.7e+05 4.6e+11 1.1e+12 | 1.7e+05 1.2e+08 1.0e+00 
  6500 1.3e+01 |  7.3e+07  -1.8e+13 | 1.7e+05 4.8e+11 1.8e+13 | 1.7e+05 1.2e+08 1.0e+00 
  6600 1.3e+01 |  7.4e+07  -3.4e+13 | 1.6e+05 5.0e+11 3.4e+13 | 1.6e+05 1.3e+08 1.0e+00 
  6700 1.3e+01 |  7.5e+07  -4.9e+13 | 1.6e+05 5.1e+11 4.9e+13 | 1.6e+05 1.3e+08 1.0e+00 
  6800 1.3e+01 |  7.6e+07  -6.4e+13 | 1.6e+05 5.2e+11 6.4e+13 | 1.6e+05 1.3e+08 1.0e+00 
  6900 1.4e+01 |  7.7e+07  -7.7e+13 | 1.5e+05 5.4e+11 7.7e+13 | 1.5e+05 1.4e+08 1.0e+00 
  7000 1.4e+01 |  7.7e+07  -9.0e+13 | 1.5e+05 5.6e+11 9.0e+13 | 1.5e+05 1.4e+08 1.0e+00 
  7100 1.4e+01 |  7.8e+07  -1.0e+14 | 1.4e+05 5.8e+11 1.0e+14 | 1.4e+05 1.5e+08 1.0e+00 
  7200 1.4e+01 |  7.9e+07  -1.1e+14 | 1.4e+05 6.0e+11 1.1e+14 | 1.4e+05 1.5e+08 1.0e+00 
  7300 1.4e+01 |  8.0e+07  -1.2e+14 | 1.3e+05 6.1e+11 1.2e+14 | 1.3e+05 1.5e+08 1.0e+00 
