### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/google/qap-tho-150.mps
### n_gpus=2
### CUDA_VISIBLE_DEVICES=0,1
### started=2026-06-28T20:03:08.588991
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 2 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/google/qap-tho-150.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/qap-tho-150__N2 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/google/qap-tho-150.mps'...
[Auto-Grid] Decided grid shape: 1 x 2 for 2 processes.
[Timer] Permuting LP Problem took 33.536 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 6705300 rows, 249783750 columns, 1005795000 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 2 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 60.242 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 1.3e+00 |  4.3e+06   5.2e+06 | 3.3e-01 7.1e+05 9.3e+05 | 1.8e-02 6.9e+01 9.8e-02 
   130 1.5e+00 |  4.1e+06   1.4e+07 | 8.7e-01 8.9e+06 9.5e+06 | 4.7e-02 8.7e+02 5.3e-01 
   140 1.6e+00 |  4.4e+06   1.6e+07 | 1.9e-01 1.2e+07 1.2e+07 | 1.0e-02 1.1e+03 5.8e-01 
   150 1.7e+00 |  4.5e+06   7.9e+06 | 5.7e-01 3.3e+06 3.4e+06 | 3.1e-02 3.3e+02 2.7e-01 
   160 1.8e+00 |  4.3e+06   5.4e+06 | 3.5e-01 8.9e+05 1.1e+06 | 1.9e-02 8.6e+01 1.1e-01 
   170 1.9e+00 |  4.2e+06   1.2e+07 | 6.2e-01 7.5e+06 8.0e+06 | 3.4e-02 7.3e+02 4.9e-01 
   180 2.0e+00 |  4.4e+06   1.3e+07 | 2.2e-01 8.6e+06 8.9e+06 | 1.2e-02 8.4e+02 5.0e-01 
   190 2.1e+00 |  4.5e+06   6.6e+06 | 4.1e-01 2.0e+06 2.1e+06 | 2.2e-02 2.0e+02 1.9e-01 
   200 2.2e+00 |  4.3e+06   6.0e+06 | 4.1e-01 1.5e+06 1.7e+06 | 2.2e-02 1.5e+02 1.7e-01 
   210 2.4e+00 |  4.6e+06   5.7e+06 | 5.9e-01 1.2e+06 1.1e+06 | 3.2e-02 1.2e+02 1.1e-01 
   220 2.5e+00 |  4.7e+06   4.7e+06 | 9.2e-01 2.9e+05 4.4e+04 | 5.0e-02 2.9e+01 4.7e-03 
   230 2.6e+00 |  4.5e+06   4.2e+06 | 4.2e-01 3.0e+05 3.4e+05 | 2.3e-02 2.9e+01 3.9e-02 
   240 2.7e+00 |  4.4e+06   4.4e+06 | 6.6e-02 1.6e+05 2.0e+04 | 3.6e-03 1.5e+01 2.3e-03 
   250 2.8e+00 |  4.5e+06   4.7e+06 | 1.5e-01 2.7e+05 2.2e+05 | 7.9e-03 2.7e+01 2.5e-02 
   260 2.9e+00 |  4.5e+06   4.5e+06 | 3.1e-01 1.6e+05 2.2e+03 | 1.7e-02 1.6e+01 2.5e-04 
   270 3.0e+00 |  4.5e+06   4.3e+06 | 1.7e-01 1.8e+05 1.3e+05 | 9.2e-03 1.8e+01 1.5e-02 
   280 3.1e+00 |  4.4e+06   4.5e+06 | 5.2e-02 1.4e+05 3.7e+04 | 2.9e-03 1.4e+01 4.2e-03 
   290 3.3e+00 |  4.4e+06   4.6e+06 | 9.9e-02 1.9e+05 1.3e+05 | 5.4e-03 1.8e+01 1.5e-02 
   300 3.4e+00 |  4.5e+06   4.5e+06 | 1.9e-01 1.4e+05 9.1e+01 | 1.0e-02 1.4e+01 1.0e-05 
   310 3.5e+00 |  4.4e+06   4.4e+06 | 1.0e-01 1.5e+05 7.0e+04 | 5.6e-03 1.5e+01 7.9e-03 
   320 3.6e+00 |  4.4e+06   4.5e+06 | 4.5e-02 1.3e+05 4.3e+04 | 2.5e-03 1.3e+01 4.9e-03 
   330 3.7e+00 |  4.4e+06   4.5e+06 | 8.0e-02 1.6e+05 9.8e+04 | 4.4e-03 1.5e+01 1.1e-02 
   340 3.8e+00 |  4.4e+06   4.4e+06 | 1.4e-01 1.3e+05 8.4e+02 | 7.4e-03 1.2e+01 9.5e-05 
   350 3.9e+00 |  4.4e+06   4.4e+06 | 7.3e-02 1.3e+05 4.1e+04 | 4.0e-03 1.3e+01 4.6e-03 
   360 4.0e+00 |  4.4e+06   4.4e+06 | 3.9e-02 1.3e+05 4.6e+04 | 2.1e-03 1.2e+01 5.2e-03 
   370 4.1e+00 |  4.4e+06   4.5e+06 | 6.8e-02 1.4e+05 7.9e+04 | 3.7e-03 1.3e+01 8.9e-03 
   380 4.2e+00 |  4.4e+06   4.4e+06 | 1.1e-01 1.2e+05 2.4e+03 | 5.8e-03 1.2e+01 2.7e-04 
   390 4.4e+00 |  4.4e+06   4.4e+06 | 5.6e-02 1.2e+05 2.3e+04 | 3.1e-03 1.2e+01 2.7e-03 
   400 4.5e+00 |  4.4e+06   4.5e+06 | 3.4e-02 1.2e+05 5.3e+04 | 1.9e-03 1.2e+01 6.0e-03 
   410 4.6e+00 |  4.4e+06   4.4e+06 | 6.5e-02 1.2e+05 2.9e+04 | 3.6e-03 1.1e+01 3.3e-03 
   420 4.7e+00 |  4.4e+06   4.4e+06 | 6.4e-02 1.1e+05 8.1e+03 | 3.5e-03 1.1e+01 9.1e-04 
   430 4.8e+00 |  4.4e+06   4.4e+06 | 5.2e-02 1.1e+05 8.5e+03 | 2.9e-03 1.1e+01 9.7e-04 
   440 4.9e+00 |  4.4e+06   4.4e+06 | 5.1e-02 1.1e+05 2.1e+04 | 2.8e-03 1.0e+01 2.3e-03 
   450 5.0e+00 |  4.4e+06   4.4e+06 | 5.2e-02 1.0e+05 2.4e+04 | 2.9e-03 1.0e+01 2.7e-03 
   460 5.2e+00 |  4.4e+06   4.4e+06 | 5.4e-02 1.0e+05 1.8e+04 | 2.9e-03 9.9e+00 2.1e-03 
   470 5.3e+00 |  4.4e+06   4.4e+06 | 5.2e-02 1.0e+05 1.8e+04 | 2.9e-03 9.7e+00 2.0e-03 
   480 5.4e+00 |  4.4e+06   4.4e+06 | 5.1e-02 9.8e+04 2.3e+04 | 2.8e-03 9.5e+00 2.6e-03 
   490 5.5e+00 |  4.4e+06   4.4e+06 | 5.1e-02 9.6e+04 2.4e+04 | 2.8e-03 9.3e+00 2.8e-03 
   500 5.6e+00 |  4.4e+06   4.4e+06 | 5.1e-02 9.4e+04 2.1e+04 | 2.8e-03 9.1e+00 2.4e-03 
   510 5.7e+00 |  4.4e+06   4.4e+06 | 5.0e-02 9.2e+04 2.1e+04 | 2.7e-03 8.9e+00 2.4e-03 
   520 5.8e+00 |  4.4e+06   4.4e+06 | 4.9e-02 9.0e+04 2.4e+04 | 2.7e-03 8.7e+00 2.8e-03 
   530 5.9e+00 |  4.4e+06   4.4e+06 | 4.8e-02 8.8e+04 2.5e+04 | 2.6e-03 8.6e+00 2.8e-03 
   540 6.0e+00 |  4.4e+06   4.4e+06 | 4.8e-02 8.7e+04 2.3e+04 | 2.6e-03 8.4e+00 2.6e-03 
   550 6.2e+00 |  4.4e+06   4.4e+06 | 4.7e-02 8.5e+04 2.3e+04 | 2.6e-03 8.3e+00 2.6e-03 
   560 6.3e+00 |  4.4e+06   4.4e+06 | 4.6e-02 8.4e+04 2.5e+04 | 2.5e-03 8.1e+00 2.9e-03 
   570 6.4e+00 |  4.4e+06   4.4e+06 | 4.5e-02 8.2e+04 2.5e+04 | 2.5e-03 8.0e+00 2.9e-03 
   580 6.5e+00 |  4.4e+06   4.4e+06 | 4.5e-02 8.1e+04 2.4e+04 | 2.4e-03 7.9e+00 2.7e-03 
   590 6.6e+00 |  4.4e+06   4.4e+06 | 4.4e-02 8.0e+04 2.4e+04 | 2.4e-03 7.8e+00 2.7e-03 
   600 6.7e+00 |  4.4e+06   4.4e+06 | 4.3e-02 7.8e+04 2.6e+04 | 2.3e-03 7.6e+00 3.0e-03 
   610 6.8e+00 |  4.4e+06   4.4e+06 | 4.2e-02 7.7e+04 2.6e+04 | 2.3e-03 7.5e+00 3.0e-03 
   620 6.9e+00 |  4.4e+06   4.4e+06 | 4.1e-02 7.6e+04 2.5e+04 | 2.3e-03 7.4e+00 2.8e-03 
   630 7.0e+00 |  4.4e+06   4.4e+06 | 4.0e-02 7.5e+04 2.5e+04 | 2.2e-03 7.3e+00 2.8e-03 
   640 7.2e+00 |  4.4e+06   4.4e+06 | 4.0e-02 7.4e+04 2.6e+04 | 2.2e-03 7.2e+00 3.0e-03 
   650 7.3e+00 |  4.4e+06   4.4e+06 | 3.9e-02 7.3e+04 2.6e+04 | 2.1e-03 7.1e+00 3.0e-03 
   660 7.4e+00 |  4.4e+06   4.4e+06 | 3.8e-02 7.2e+04 2.5e+04 | 2.1e-03 7.0e+00 2.9e-03 
   670 7.5e+00 |  4.4e+06   4.4e+06 | 3.8e-02 7.1e+04 2.6e+04 | 2.1e-03 6.9e+00 2.9e-03 
   680 7.6e+00 |  4.4e+06   4.4e+06 | 3.7e-02 7.0e+04 2.7e+04 | 2.0e-03 6.8e+00 3.0e-03 
   690 7.7e+00 |  4.4e+06   4.4e+06 | 3.6e-02 6.9e+04 2.7e+04 | 2.0e-03 6.7e+00 3.0e-03 
   700 7.8e+00 |  4.4e+06   4.4e+06 | 3.6e-02 6.8e+04 2.6e+04 | 2.0e-03 6.6e+00 2.9e-03 
   710 7.9e+00 |  4.4e+06   4.4e+06 | 3.5e-02 6.7e+04 2.6e+04 | 1.9e-03 6.5e+00 2.9e-03 
   720 8.0e+00 |  4.4e+06   4.4e+06 | 3.5e-02 6.6e+04 2.7e+04 | 1.9e-03 6.4e+00 3.1e-03 
   730 8.2e+00 |  4.4e+06   4.4e+06 | 3.4e-02 6.5e+04 2.7e+04 | 1.9e-03 6.3e+00 3.0e-03 
   740 8.3e+00 |  4.4e+06   4.4e+06 | 3.4e-02 6.4e+04 2.6e+04 | 1.8e-03 6.2e+00 2.9e-03 
   750 8.4e+00 |  4.4e+06   4.4e+06 | 3.3e-02 6.3e+04 2.6e+04 | 1.8e-03 6.1e+00 2.9e-03 
   760 8.5e+00 |  4.4e+06   4.4e+06 | 3.3e-02 6.2e+04 2.7e+04 | 1.8e-03 6.0e+00 3.0e-03 
   770 8.6e+00 |  4.4e+06   4.4e+06 | 3.2e-02 6.1e+04 2.7e+04 | 1.8e-03 6.0e+00 3.0e-03 
   780 8.7e+00 |  4.4e+06   4.4e+06 | 3.2e-02 6.1e+04 2.6e+04 | 1.7e-03 5.9e+00 2.9e-03 
   790 8.8e+00 |  4.4e+06   4.4e+06 | 3.1e-02 6.0e+04 2.6e+04 | 1.7e-03 5.8e+00 2.9e-03 
   800 8.9e+00 |  4.4e+06   4.4e+06 | 3.1e-02 5.9e+04 2.6e+04 | 1.7e-03 5.7e+00 3.0e-03 
   810 9.1e+00 |  4.4e+06   4.4e+06 | 1.0e-01 5.6e+04 8.6e+03 | 5.7e-03 5.4e+00 9.8e-04 
   820 9.2e+00 |  4.4e+06   4.4e+06 | 1.3e-01 5.3e+04 4.3e+03 | 6.9e-03 5.1e+00 4.9e-04 
   830 9.3e+00 |  4.4e+06   4.4e+06 | 1.3e-01 5.0e+04 4.8e+03 | 7.3e-03 4.9e+00 5.5e-04 
   840 9.4e+00 |  4.4e+06   4.4e+06 | 1.3e-01 4.7e+04 9.4e+03 | 7.3e-03 4.6e+00 1.1e-03 
   850 9.5e+00 |  4.4e+06   4.4e+06 | 1.4e-01 4.5e+04 1.3e+04 | 7.5e-03 4.4e+00 1.4e-03 
   860 9.6e+00 |  4.4e+06   4.4e+06 | 1.4e-01 4.3e+04 1.2e+04 | 7.7e-03 4.2e+00 1.4e-03 
   870 9.7e+00 |  4.4e+06   4.4e+06 | 1.5e-01 4.1e+04 1.2e+04 | 7.9e-03 4.0e+00 1.3e-03 
   880 9.8e+00 |  4.4e+06   4.4e+06 | 1.5e-01 3.9e+04 1.2e+04 | 8.1e-03 3.8e+00 1.4e-03 
   890 9.9e+00 |  4.4e+06   4.4e+06 | 1.5e-01 3.7e+04 1.3e+04 | 8.1e-03 3.6e+00 1.5e-03 
   900 1.0e+01 |  4.4e+06   4.4e+06 | 1.5e-01 3.5e+04 1.2e+04 | 8.1e-03 3.4e+00 1.4e-03 
   910 1.0e+01 |  4.4e+06   4.4e+06 | 1.5e-01 3.3e+04 1.3e+04 | 8.1e-03 3.2e+00 1.4e-03 
   920 1.0e+01 |  4.4e+06   4.4e+06 | 1.5e-01 3.2e+04 1.3e+04 | 8.0e-03 3.1e+00 1.5e-03 
   930 1.0e+01 |  4.4e+06   4.4e+06 | 1.5e-01 3.0e+04 1.3e+04 | 8.0e-03 3.0e+00 1.5e-03 
   940 1.0e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.9e+04 1.2e+04 | 7.9e-03 2.8e+00 1.4e-03 
   950 1.1e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.8e+04 1.2e+04 | 7.8e-03 2.7e+00 1.4e-03 
   960 1.1e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.7e+04 1.3e+04 | 7.7e-03 2.6e+00 1.4e-03 
   970 1.1e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.6e+04 1.2e+04 | 7.6e-03 2.5e+00 1.4e-03 
   980 1.1e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.5e+04 1.2e+04 | 7.5e-03 2.4e+00 1.4e-03 
   990 1.1e+01 |  4.4e+06   4.4e+06 | 1.4e-01 2.4e+04 1.2e+04 | 7.4e-03 2.3e+00 1.3e-03 
  1000 1.1e+01 |  4.4e+06   4.4e+06 | 1.3e-01 2.3e+04 1.2e+04 | 7.2e-03 2.2e+00 1.3e-03 
  1100 1.2e+01 |  4.3e+06   4.4e+06 | 1.1e-01 1.7e+04 9.9e+03 | 6.1e-03 1.6e+00 1.1e-03 
  1200 1.3e+01 |  4.3e+06   4.4e+06 | 9.2e-02 1.3e+04 8.6e+03 | 5.0e-03 1.2e+00 9.9e-04 
  1300 1.4e+01 |  4.3e+06   4.4e+06 | 7.7e-02 1.0e+04 7.5e+03 | 4.2e-03 1.0e+00 8.6e-04 
  1400 1.5e+01 |  4.3e+06   4.4e+06 | 6.5e-02 8.8e+03 6.6e+03 | 3.5e-03 8.6e-01 7.6e-04 
  1500 1.6e+01 |  4.3e+06   4.3e+06 | 8.2e-02 4.5e+03 6.6e+01 | 4.5e-03 4.4e-01 7.6e-06 
  1600 1.7e+01 |  4.3e+06   4.3e+06 | 7.1e-02 3.2e+03 1.0e+03 | 3.9e-03 3.1e-01 1.2e-04 
  1700 1.8e+01 |  4.3e+06   4.3e+06 | 6.2e-02 2.4e+03 1.1e+03 | 3.4e-03 2.3e-01 1.3e-04 
  1800 1.9e+01 |  4.3e+06   4.3e+06 | 5.4e-02 1.9e+03 9.8e+02 | 2.9e-03 1.8e-01 1.1e-04 
  1900 2.0e+01 |  4.3e+06   4.3e+06 | 4.7e-02 1.6e+03 9.0e+02 | 2.6e-03 1.5e-01 1.0e-04 
  2000 2.1e+01 |  4.3e+06   4.3e+06 | 4.2e-02 1.3e+03 7.9e+02 | 2.3e-03 1.3e-01 9.1e-05 
  2100 2.2e+01 |  4.3e+06   4.3e+06 | 3.7e-02 1.1e+03 6.8e+02 | 2.0e-03 1.1e-01 7.8e-05 
  2200 2.3e+01 |  4.3e+06   4.3e+06 | 3.3e-02 9.9e+02 6.2e+02 | 1.8e-03 9.6e-02 7.1e-05 
  2300 2.4e+01 |  4.3e+06   4.3e+06 | 3.3e-02 6.1e+02 1.1e+02 | 1.8e-03 5.9e-02 1.2e-05 
  2400 2.5e+01 |  4.3e+06   4.3e+06 | 2.9e-02 4.7e+02 2.6e+02 | 1.6e-03 4.5e-02 3.0e-05 
  2500 2.6e+01 |  4.3e+06   4.3e+06 | 2.6e-02 3.9e+02 2.6e+02 | 1.4e-03 3.8e-02 3.0e-05 
  2600 2.7e+01 |  4.3e+06   4.3e+06 | 2.4e-02 3.3e+02 2.3e+02 | 1.3e-03 3.2e-02 2.6e-05 
  2700 2.8e+01 |  4.3e+06   4.3e+06 | 2.2e-02 2.8e+02 1.9e+02 | 1.2e-03 2.8e-02 2.2e-05 
  2800 2.9e+01 |  4.3e+06   4.3e+06 | 2.0e-02 2.5e+02 1.8e+02 | 1.1e-03 2.4e-02 2.1e-05 
  2900 3.0e+01 |  4.3e+06   4.3e+06 | 1.8e-02 2.2e+02 1.5e+02 | 9.9e-04 2.1e-02 1.8e-05 
  3000 3.1e+01 |  4.3e+06   4.3e+06 | 1.7e-02 2.0e+02 1.4e+02 | 9.1e-04 1.9e-02 1.6e-05 
  3100 3.2e+01 |  4.3e+06   4.3e+06 | 1.5e-02 1.8e+02 1.3e+02 | 8.5e-04 1.8e-02 1.5e-05 
  3200 3.3e+01 |  4.3e+06   4.3e+06 | 1.4e-02 1.6e+02 1.2e+02 | 7.9e-04 1.6e-02 1.4e-05 
  3300 3.4e+01 |  4.3e+06   4.3e+06 | 1.3e-02 1.5e+02 1.1e+02 | 7.3e-04 1.5e-02 1.2e-05 
  3400 3.6e+01 |  4.3e+06   4.3e+06 | 1.3e-02 1.4e+02 1.0e+02 | 6.9e-04 1.4e-02 1.2e-05 
  3500 3.7e+01 |  4.3e+06   4.3e+06 | 1.2e-02 1.3e+02 1.0e+02 | 6.4e-04 1.3e-02 1.2e-05 
  3600 3.8e+01 |  4.3e+06   4.3e+06 | 1.1e-02 1.2e+02 1.0e+02 | 6.0e-04 1.2e-02 1.2e-05 
  3700 3.9e+01 |  4.3e+06   4.3e+06 | 1.1e-02 9.6e+01 2.2e+01 | 5.8e-04 9.3e-03 2.5e-06 
  3800 4.0e+01 |  4.3e+06   4.3e+06 | 1.0e-02 8.1e+01 3.3e+01 | 5.5e-04 7.9e-03 3.7e-06 
  3900 4.1e+01 |  4.3e+06   4.3e+06 | 9.4e-03 7.2e+01 3.3e+01 | 5.1e-04 7.0e-03 3.8e-06 
  4000 4.2e+01 |  4.3e+06   4.3e+06 | 8.8e-03 6.6e+01 3.2e+01 | 4.8e-04 6.4e-03 3.7e-06 
  4100 4.3e+01 |  4.3e+06   4.3e+06 | 8.3e-03 6.1e+01 3.1e+01 | 4.5e-04 5.9e-03 3.6e-06 
  4200 4.4e+01 |  4.3e+06   4.3e+06 | 7.8e-03 5.6e+01 2.7e+01 | 4.3e-04 5.4e-03 3.1e-06 
  4300 4.5e+01 |  4.3e+06   4.3e+06 | 7.4e-03 5.2e+01 2.3e+01 | 4.0e-04 5.1e-03 2.7e-06 
  4400 4.6e+01 |  4.3e+06   4.3e+06 | 7.0e-03 4.9e+01 2.4e+01 | 3.8e-04 4.7e-03 2.7e-06 
  4500 4.7e+01 |  4.3e+06   4.3e+06 | 6.6e-03 4.6e+01 1.5e+01 | 3.6e-04 4.4e-03 1.8e-06 
  4600 4.8e+01 |  4.3e+06   4.3e+06 | 6.3e-03 4.3e+01 9.1e+00 | 3.4e-04 4.2e-03 1.0e-06 
  4700 4.9e+01 |  4.3e+06   4.3e+06 | 6.0e-03 4.1e+01 4.7e+00 | 3.3e-04 3.9e-03 5.4e-07 
  4800 5.0e+01 |  4.3e+06   4.3e+06 | 5.7e-03 3.8e+01 1.1e+00 | 3.1e-04 3.7e-03 1.2e-07 
  4900 5.1e+01 |  4.3e+06   4.3e+06 | 5.4e-03 3.6e+01 3.1e+00 | 3.0e-04 3.5e-03 3.6e-07 
  5000 5.2e+01 |  4.3e+06   4.3e+06 | 5.2e-03 3.4e+01 1.9e+00 | 2.8e-04 3.3e-03 2.2e-07 
  5100 5.3e+01 |  4.3e+06   4.3e+06 | 5.0e-03 3.3e+01 1.8e+00 | 2.7e-04 3.2e-03 2.1e-07 
  5200 5.4e+01 |  4.3e+06   4.3e+06 | 4.8e-03 3.1e+01 9.7e-01 | 2.6e-04 3.0e-03 1.1e-07 
  5300 5.5e+01 |  4.3e+06   4.3e+06 | 4.6e-03 3.0e+01 1.4e+00 | 2.5e-04 2.9e-03 1.7e-07 
  5400 5.6e+01 |  4.3e+06   4.3e+06 | 4.4e-03 2.8e+01 4.7e+00 | 2.4e-04 2.8e-03 5.4e-07 
  5500 5.7e+01 |  4.3e+06   4.3e+06 | 4.2e-03 2.7e+01 7.1e+00 | 2.3e-04 2.6e-03 8.1e-07 
  5600 5.8e+01 |  4.3e+06   4.3e+06 | 4.0e-03 2.6e+01 9.7e+00 | 2.2e-04 2.5e-03 1.1e-06 
  5700 5.9e+01 |  4.3e+06   4.3e+06 | 3.9e-03 2.5e+01 9.9e+00 | 2.1e-04 2.5e-03 1.1e-06 
  5800 6.0e+01 |  4.3e+06   4.3e+06 | 3.8e-03 2.4e+01 1.3e+01 | 2.0e-04 2.4e-03 1.5e-06 
  5900 6.1e+01 |  4.3e+06   4.3e+06 | 3.7e-03 2.2e+01 2.8e+00 | 2.0e-04 2.1e-03 3.3e-07 
  6000 6.2e+01 |  4.3e+06   4.3e+06 | 3.6e-03 2.0e+01 8.2e+00 | 2.0e-04 1.9e-03 9.4e-07 
  6100 6.3e+01 |  4.3e+06   4.3e+06 | 3.5e-03 1.9e+01 9.9e+00 | 1.9e-04 1.8e-03 1.1e-06 
  6200 6.4e+01 |  4.3e+06   4.3e+06 | 3.4e-03 1.7e+01 1.2e+01 | 1.9e-04 1.7e-03 1.4e-06 
  6300 6.5e+01 |  4.3e+06   4.3e+06 | 3.3e-03 1.7e+01 1.2e+01 | 1.8e-04 1.6e-03 1.3e-06 
  6400 6.6e+01 |  4.3e+06   4.3e+06 | 3.2e-03 1.6e+01 1.2e+01 | 1.7e-04 1.5e-03 1.3e-06 
  6500 6.7e+01 |  4.3e+06   4.3e+06 | 3.1e-03 1.5e+01 1.0e+01 | 1.7e-04 1.5e-03 1.2e-06 
  6600 6.8e+01 |  4.3e+06   4.3e+06 | 3.0e-03 1.4e+01 7.7e+00 | 1.6e-04 1.4e-03 8.8e-07 
  6700 6.9e+01 |  4.3e+06   4.3e+06 | 2.9e-03 1.4e+01 4.6e+00 | 1.6e-04 1.3e-03 5.3e-07 
  6800 7.0e+01 |  4.3e+06   4.3e+06 | 2.8e-03 1.3e+01 3.0e+00 | 1.5e-04 1.3e-03 3.5e-07 
  6900 7.1e+01 |  4.3e+06   4.3e+06 | 2.7e-03 1.2e+01 1.1e+00 | 1.5e-04 1.2e-03 1.2e-07 
  7000 7.2e+01 |  4.3e+06   4.3e+06 | 2.7e-03 1.2e+01 1.8e+00 | 1.5e-04 1.2e-03 2.1e-07 
  7100 7.3e+01 |  4.3e+06   4.3e+06 | 2.6e-03 1.1e+01 4.5e+00 | 1.4e-04 1.1e-03 5.2e-07 
  7200 7.4e+01 |  4.3e+06   4.3e+06 | 2.5e-03 1.1e+01 6.4e+00 | 1.4e-04 1.1e-03 7.3e-07 
  7300 7.5e+01 |  4.3e+06   4.3e+06 | 2.4e-03 1.1e+01 6.4e+00 | 1.3e-04 1.0e-03 7.3e-07 
