### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/mostovoi_cuopt/datasets/linear_programming/afiro_original.mps
### n_gpus=2
### CUDA_VISIBLE_DEVICES=0,1
### started=2026-06-28T19:30:50.224334
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 2 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/mostovoi_cuopt/datasets/linear_programming/afiro_original.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/afiro_original__N2 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/mostovoi_cuopt/datasets/linear_programming/afiro_original.mps'...
[Auto-Grid] Decided grid shape: 1 x 2 for 2 processes.
[Timer] Permuting LP Problem took 0.000 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 27 rows, 32 columns, 83 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 2 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 0.000 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 6.3e-03 | -4.6e+02  -3.9e+02 | 1.1e+00 1.0e-01 6.5e+01 | 1.4e-03 9.3e-03 7.6e-02 
   130 6.7e-03 | -4.7e+02  -4.2e+02 | 4.6e+00 8.7e-02 4.9e+01 | 5.5e-03 7.9e-03 5.5e-02 
   140 7.1e-03 | -4.7e+02  -3.3e+02 | 3.8e+00 1.7e-01 1.3e+02 | 4.5e-03 1.6e-02 1.7e-01 
   150 7.5e-03 | -4.6e+02  -3.9e+02 | 2.4e+00 1.1e-01 7.3e+01 | 2.9e-03 1.0e-02 8.6e-02 
   160 7.9e-03 | -4.7e+02  -4.4e+02 | 2.4e+00 4.4e-02 2.6e+01 | 2.8e-03 4.0e-03 2.9e-02 
   170 8.3e-03 | -4.7e+02  -3.8e+02 | 3.6e+00 1.2e-01 9.1e+01 | 4.3e-03 1.1e-02 1.1e-01 
   180 8.7e-03 | -4.6e+02  -4.0e+02 | 9.1e-01 8.6e-02 5.6e+01 | 1.1e-03 7.8e-03 6.5e-02 
   190 9.2e-03 | -4.7e+02  -4.5e+02 | 1.3e+00 3.2e-02 1.7e+01 | 1.6e-03 2.9e-03 1.9e-02 
   200 4.8e-01 | -4.7e+02  -4.0e+02 | 3.7e+00 8.9e-02 6.5e+01 | 4.4e-03 8.0e-03 7.5e-02 
   210 4.8e-01 | -4.8e+02  -4.8e+02 | 1.4e+01 1.9e-02 7.4e+00 | 1.6e-02 1.7e-03 7.7e-03 
   220 4.8e-01 | -4.7e+02  -4.6e+02 | 4.6e+00 5.4e-03 9.1e+00 | 5.5e-03 4.9e-04 9.8e-03 
   230 4.8e-01 | -4.7e+02  -4.7e+02 | 8.0e-01 3.1e-03 8.8e-01 | 9.6e-04 2.8e-04 9.5e-04 
   240 4.8e-01 | -4.7e+02  -4.7e+02 | 2.9e+00 4.2e-03 9.8e-01 | 3.4e-03 3.8e-04 1.0e-03 
   250 4.8e-01 | -4.7e+02  -4.6e+02 | 1.7e+00 2.2e-03 3.2e+00 | 2.0e-03 2.0e-04 3.5e-03 
   260 4.8e-01 | -4.7e+02  -4.7e+02 | 7.1e-01 1.4e-03 5.9e-02 | 8.5e-04 1.3e-04 6.3e-05 
   270 4.9e-01 | -4.7e+02  -4.7e+02 | 1.6e+00 2.5e-03 8.6e-01 | 2.0e-03 2.2e-04 9.2e-04 
   280 4.9e-01 | -4.7e+02  -4.6e+02 | 1.0e+00 1.3e-03 1.8e+00 | 1.2e-03 1.2e-04 1.9e-03 
   290 4.9e-01 | -4.7e+02  -4.7e+02 | 3.0e-01 9.2e-04 3.7e-01 | 3.6e-04 8.3e-05 3.9e-04 
   300 4.9e-01 | -4.7e+02  -4.7e+02 | 1.2e+00 1.8e-03 5.9e-01 | 1.4e-03 1.6e-04 6.3e-04 
   310 4.9e-01 | -4.7e+02  -4.6e+02 | 8.4e-01 9.3e-04 1.7e+00 | 1.0e-03 8.4e-05 1.8e-03 
   320 4.9e-01 | -4.6e+02  -4.7e+02 | 1.4e-01 4.3e-04 2.3e-01 | 1.7e-04 3.9e-05 2.4e-04 
   330 4.9e-01 | -4.7e+02  -4.7e+02 | 8.1e-01 1.4e-03 1.6e-01 | 9.7e-04 1.3e-04 1.7e-04 
   340 4.9e-01 | -4.7e+02  -4.6e+02 | 6.9e-01 7.5e-04 1.3e+00 | 8.2e-04 6.8e-05 1.4e-03 
   350 4.9e-01 | -4.6e+02  -4.6e+02 | 2.0e-01 2.7e-04 1.0e-01 | 2.3e-04 2.5e-05 1.1e-04 
   360 4.9e-01 | -4.7e+02  -4.7e+02 | 6.4e-01 1.1e-03 8.6e-02 | 7.6e-04 1.0e-04 9.2e-05 
   370 4.9e-01 | -4.7e+02  -4.6e+02 | 5.1e-01 6.1e-04 8.0e-01 | 6.1e-04 5.5e-05 8.6e-04 
   380 4.9e-01 | -4.6e+02  -4.6e+02 | 1.8e-01 3.1e-04 8.5e-02 | 2.1e-04 2.8e-05 9.1e-05 
   390 4.9e-01 | -4.7e+02  -4.7e+02 | 5.9e-01 9.3e-04 3.0e-01 | 7.1e-04 8.4e-05 3.3e-04 
   400 4.9e-01 | -4.7e+02  -4.6e+02 | 5.8e-01 3.8e-04 8.6e-01 | 6.9e-04 3.5e-05 9.3e-04 
   410 4.9e-01 | -4.6e+02  -4.7e+02 | 3.4e-03 9.7e-03 5.8e+00 | 4.1e-06 8.7e-04 6.2e-03 
   420 4.9e-01 | -4.6e+02  -4.7e+02 | 8.8e-02 2.9e-03 1.6e+00 | 1.1e-04 2.6e-04 1.8e-03 
   430 4.9e-01 | -4.6e+02  -4.6e+02 | 9.2e-03 2.3e-04 1.4e-01 | 1.1e-05 2.0e-05 1.5e-04 
   440 4.9e-01 | -4.6e+02  -4.7e+02 | 1.8e-03 2.2e-03 1.3e+00 | 2.2e-06 2.0e-04 1.4e-03 
   450 4.9e-01 | -4.6e+02  -4.7e+02 | 3.3e-02 1.1e-03 6.4e-01 | 3.9e-05 1.0e-04 6.8e-04 
   460 4.9e-01 | -4.6e+02  -4.6e+02 | 3.6e-03 1.8e-04 7.7e-02 | 4.3e-06 1.6e-05 8.3e-05 
   470 4.9e-01 | -4.6e+02  -4.7e+02 | 3.5e-03 1.2e-03 7.2e-01 | 4.1e-06 1.1e-04 7.7e-04 
   480 4.9e-01 | -4.6e+02  -4.7e+02 | 2.1e-02 7.3e-04 3.9e-01 | 2.5e-05 6.6e-05 4.2e-04 
   490 4.9e-01 | -4.6e+02  -4.6e+02 | 6.3e-04 8.0e-05 4.3e-02 | 7.5e-07 7.2e-06 4.7e-05 
   500 5.0e-01 | -4.6e+02  -4.7e+02 | 1.7e-03 8.5e-04 5.2e-01 | 2.0e-06 7.7e-05 5.5e-04 
   510 5.0e-01 | -4.6e+02  -4.7e+02 | 1.6e-02 5.5e-04 3.0e-01 | 1.9e-05 4.9e-05 3.2e-04 
   520 5.0e-01 | -4.6e+02  -4.6e+02 | 1.1e-03 3.3e-05 1.6e-02 | 1.3e-06 3.0e-06 1.7e-05 
   530 5.0e-01 | -4.6e+02  -4.7e+02 | 4.5e-04 6.4e-04 3.8e-01 | 5.4e-07 5.8e-05 4.1e-04 
   540 5.0e-01 | -4.6e+02  -4.7e+02 | 1.2e-02 4.4e-04 2.5e-01 | 1.4e-05 4.0e-05 2.7e-04 
   550 5.0e-01 | -4.6e+02  -4.6e+02 | 1.6e-03 4.6e-05 1.9e-02 | 1.9e-06 4.1e-06 2.0e-05 
   560 5.0e-01 | -4.6e+02  -4.7e+02 | 1.2e-03 5.1e-04 3.0e-01 | 1.4e-06 4.7e-05 3.2e-04 
   570 5.0e-01 | -4.6e+02  -4.6e+02 | 9.5e-03 3.7e-04 2.0e-01 | 1.1e-05 3.3e-05 2.2e-04 
   580 5.0e-01 | -4.6e+02  -4.6e+02 | 4.9e-04 5.2e-05 2.1e-02 | 5.9e-07 4.7e-06 2.2e-05 
   590 5.0e-01 | -4.6e+02  -4.7e+02 | 1.5e-03 4.3e-04 2.6e-01 | 1.8e-06 3.9e-05 2.7e-04 
   600 5.0e-01 | -4.6e+02  -4.6e+02 | 7.6e-03 4.0e-04 2.2e-01 | 9.0e-06 3.6e-05 2.4e-04 
   610 5.0e-01 | -4.6e+02  -4.6e+02 | 5.1e-02 1.1e-04 1.7e-01 | 6.1e-05 9.7e-06 1.8e-04 
   620 5.0e-01 | -4.6e+02  -4.6e+02 | 1.4e-02 4.1e-05 8.8e-02 | 1.6e-05 3.7e-06 9.5e-05 
   630 5.0e-01 | -4.6e+02  -4.6e+02 | 2.8e-04 1.3e-05 3.3e-03 | 3.3e-07 1.2e-06 3.6e-06 
   640 5.0e-01 | -4.6e+02  -4.6e+02 | 1.2e-02 2.5e-05 3.6e-02 | 1.5e-05 2.3e-06 3.9e-05 
   650 5.0e-01 | -4.6e+02  -4.6e+02 | 5.8e-03 1.6e-05 3.4e-02 | 6.9e-06 1.4e-06 3.7e-05 
   660 5.0e-01 | -4.6e+02  -4.6e+02 | 0.0e+00 5.7e-06 8.9e-04 | 0.0e+00 5.2e-07 9.6e-07 
   670 5.0e-01 | -4.6e+02  -4.6e+02 | 6.7e-03 1.4e-05 2.1e-02 | 8.0e-06 1.3e-06 2.2e-05 
   680 5.0e-01 | -4.6e+02  -4.6e+02 | 4.0e-03 9.7e-06 2.1e-02 | 4.8e-06 8.8e-07 2.3e-05 
   690 5.0e-01 | -4.6e+02  -4.6e+02 | 0.0e+00 3.4e-06 1.0e-03 | 0.0e+00 3.1e-07 1.1e-06 
   700 5.0e-01 | -4.6e+02  -4.6e+02 | 4.4e-03 1.0e-05 1.4e-02 | 5.2e-06 9.3e-07 1.5e-05 
   710 5.0e-01 | -4.6e+02  -4.6e+02 | 2.8e-03 7.0e-06 1.6e-02 | 3.3e-06 6.3e-07 1.7e-05 
   720 5.0e-01 | -4.6e+02  -4.6e+02 | 1.0e-04 2.3e-06 8.7e-04 | 1.2e-07 2.1e-07 9.4e-07 
   730 5.0e-01 | -4.6e+02  -4.6e+02 | 3.5e-03 8.0e-06 1.0e-02 | 4.2e-06 7.2e-07 1.1e-05 
   740 5.1e-01 | -4.6e+02  -4.6e+02 | 2.1e-03 5.4e-06 1.3e-02 | 2.5e-06 4.9e-07 1.4e-05 
   750 5.1e-01 | -4.6e+02  -4.6e+02 | 0.0e+00 1.6e-06 3.4e-04 | 0.0e+00 1.5e-07 3.6e-07 
   760 5.1e-01 | -4.6e+02  -4.6e+02 | 2.9e-03 6.5e-06 8.1e-03 | 3.5e-06 5.9e-07 8.7e-06 
   770 5.1e-01 | -4.6e+02  -4.6e+02 | 2.0e-03 4.4e-06 1.0e-02 | 2.3e-06 4.0e-07 1.1e-05 
   780 5.1e-01 | -4.6e+02  -4.6e+02 | 0.0e+00 1.2e-06 1.8e-04 | 0.0e+00 1.1e-07 1.9e-07 
   790 5.1e-01 | -4.6e+02  -4.6e+02 | 2.2e-03 5.6e-06 6.9e-03 | 2.7e-06 5.1e-07 7.4e-06 
   800 5.1e-01 | -4.6e+02  -4.6e+02 | 2.2e-03 2.8e-06 1.0e-02 | 2.6e-06 2.5e-07 1.1e-05 
   810 5.1e-01 | -4.6e+02  -4.6e+02 | 3.9e-04 9.8e-05 5.6e-02 | 4.7e-07 8.8e-06 6.1e-05 
   820 5.1e-01 | -4.6e+02  -4.6e+02 | 3.4e-04 2.9e-05 1.5e-02 | 4.1e-07 2.6e-06 1.6e-05 
   830 5.1e-01 | -4.6e+02  -4.6e+02 | 2.2e-04 2.0e-06 1.0e-03 | 2.6e-07 1.8e-07 1.1e-06 
   840 5.1e-01 | -4.6e+02  -4.6e+02 | 1.0e-04 2.2e-05 1.3e-02 | 1.2e-07 2.0e-06 1.4e-05 
   850 5.1e-01 | -4.6e+02  -4.6e+02 | 1.4e-04 1.2e-05 6.0e-03 | 1.6e-07 1.1e-06 6.4e-06 
   860 5.1e-01 | -4.6e+02  -4.6e+02 | 1.0e-04 8.6e-07 4.6e-04 | 1.2e-07 7.8e-08 4.9e-07 
   870 5.1e-01 | -4.6e+02  -4.6e+02 | 6.5e-05 1.2e-05 7.2e-03 | 7.8e-08 1.1e-06 7.7e-06 
   880 5.1e-01 | -4.6e+02  -4.6e+02 | 8.4e-05 7.4e-06 3.8e-03 | 1.0e-07 6.7e-07 4.1e-06 
   890 5.1e-01 | -4.6e+02  -4.6e+02 | 6.2e-05 5.0e-07 2.6e-04 | 7.4e-08 4.5e-08 2.8e-07 
   900 5.1e-01 | -4.6e+02  -4.6e+02 | 5.1e-05 8.6e-06 5.0e-03 | 6.1e-08 7.8e-07 5.3e-06 
   910 5.1e-01 | -4.6e+02  -4.6e+02 | 5.9e-05 5.5e-06 2.9e-03 | 7.1e-08 5.0e-07 3.1e-06 
   920 5.1e-01 | -4.6e+02  -4.6e+02 | 4.1e-05 3.2e-07 1.5e-04 | 4.9e-08 2.9e-08 1.6e-07 
   930 5.1e-01 | -4.6e+02  -4.6e+02 | 4.4e-05 6.5e-06 3.8e-03 | 5.3e-08 5.9e-07 4.0e-06 
   940 5.1e-01 | -4.6e+02  -4.6e+02 | 4.7e-05 4.4e-06 2.3e-03 | 5.7e-08 4.0e-07 2.5e-06 
   950 5.1e-01 | -4.6e+02  -4.6e+02 | 2.9e-05 2.2e-07 1.1e-04 | 3.4e-08 2.0e-08 1.1e-07 
   960 5.1e-01 | -4.6e+02  -4.6e+02 | 3.9e-05 5.2e-06 3.0e-03 | 4.6e-08 4.7e-07 3.2e-06 
   970 5.2e-01 | -4.6e+02  -4.6e+02 | 4.0e-05 3.7e-06 2.0e-03 | 4.7e-08 3.4e-07 2.1e-06 
   980 5.2e-01 | -4.6e+02  -4.6e+02 | 2.1e-05 1.6e-07 7.9e-05 | 2.5e-08 1.5e-08 8.5e-08 
   990 5.2e-01 | -4.6e+02  -4.6e+02 | 3.5e-05 4.3e-06 2.5e-03 | 4.2e-08 3.9e-07 2.7e-06 
  1000 5.2e-01 | -4.6e+02  -4.6e+02 | 2.9e-05 4.1e-06 2.2e-03 | 3.4e-08 3.7e-07 2.4e-06 
  1100 5.2e-01 | -4.6e+02  -4.6e+02 | 2.2e-04 1.0e-07 2.0e-04 | 2.6e-07 9.4e-09 2.1e-07 
  1200 5.2e-01 | -4.6e+02  -4.6e+02 | 1.0e-04 2.8e-08 1.3e-04 | 1.2e-07 2.5e-09 1.4e-07 
  1300 5.3e-01 | -4.6e+02  -4.6e+02 | 2.0e-07 8.6e-08 5.0e-05 | 2.4e-10 7.8e-09 5.3e-08 
  1400 5.3e-01 | -4.6e+02  -4.6e+02 | 1.3e-06 4.1e-08 2.2e-05 | 1.6e-09 3.7e-09 2.3e-08 
  1500 5.3e-01 | -4.6e+02  -4.6e+02 | 8.3e-07 1.0e-09 2.8e-06 | 1.0e-09 9.3e-11 3.0e-09 
  1600 5.3e-01 | -4.6e+02  -4.6e+02 | 3.9e-07 2.8e-10 1.7e-06 | 4.7e-10 2.5e-11 1.8e-09 
  1700 5.4e-01 | -4.6e+02  -4.6e+02 | 9.0e-09 8.5e-10 5.0e-07 | 1.1e-11 7.7e-11 5.3e-10 
  1800 5.4e-01 | -4.6e+02  -4.6e+02 | 5.1e-09 4.1e-10 2.1e-07 | 6.1e-12 3.7e-11 2.3e-10 
  1900 5.4e-01 | -4.6e+02  -4.6e+02 | 3.7e-08 1.0e-11 3.8e-08 | 4.4e-11 9.3e-13 4.1e-11 
  2000 5.5e-01 | -4.6e+02  -4.6e+02 | 1.7e-08 2.8e-12 2.2e-08 | 2.1e-11 2.5e-13 2.3e-11 
  2100 5.5e-01 | -4.6e+02  -4.6e+02 | 3.5e-11 8.5e-12 5.0e-09 | 4.2e-14 7.7e-13 5.4e-12 
  2200 5.5e-01 | -4.6e+02  -4.6e+02 | 2.3e-10 4.0e-12 2.0e-09 | 2.7e-13 3.7e-13 2.2e-12 
  2300 5.5e-01 | -4.6e+02  -4.6e+02 | 1.4e-10 1.0e-13 5.2e-10 | 1.7e-13 9.3e-15 5.6e-13 
  2400 5.6e-01 | -4.6e+02  -4.6e+02 | 6.6e-11 2.7e-14 2.8e-10 | 7.9e-14 2.5e-15 3.0e-13 
  2500 5.6e-01 | -4.6e+02  -4.6e+02 | 1.4e-12 8.5e-14 4.9e-11 | 1.7e-15 7.7e-15 5.3e-14 
  2600 5.6e-01 | -4.6e+02  -4.6e+02 | 1.1e-12 4.0e-14 1.9e-11 | 1.3e-15 3.6e-15 2.1e-14 
  2700 5.7e-01 | -4.6e+02  -4.6e+02 | 6.1e-12 2.4e-15 6.6e-12 | 7.3e-15 2.2e-16 7.1e-15 
  2800 5.7e-01 | -4.6e+02  -4.6e+02 | 9.5e-12 3.2e-15 5.0e-12 | 1.1e-14 2.9e-16 5.4e-15 
  2900 5.7e-01 | -4.6e+02  -4.6e+02 | 3.2e-13 3.0e-15 1.1e-12 | 3.8e-16 2.7e-16 1.2e-15 
  3000 5.7e-01 | -4.6e+02  -4.6e+02 | 4.3e-13 2.4e-15 5.7e-14 | 5.2e-16 2.1e-16 6.1e-17 
  3100 5.8e-01 | -4.6e+02  -4.6e+02 | 3.4e-12 2.2e-15 1.1e-12 | 4.1e-15 2.0e-16 1.2e-15 
  3200 5.8e-01 | -4.6e+02  -4.6e+02 | 9.7e-12 2.5e-15 1.5e-12 | 1.2e-14 2.3e-16 1.6e-15 
  3300 5.8e-01 | -4.6e+02  -4.6e+02 | 7.4e-12 3.3e-15 9.7e-13 | 8.8e-15 3.0e-16 1.0e-15 
  3400 5.9e-01 | -4.6e+02  -4.6e+02 | 1.2e-11 4.1e-15 5.3e-12 | 1.4e-14 3.7e-16 5.7e-15 
  3500 5.9e-01 | -4.6e+02  -4.6e+02 | 1.6e-11 7.0e-15 1.9e-12 | 1.9e-14 6.4e-16 2.1e-15 
  3600 5.9e-01 | -4.6e+02  -4.6e+02 | 1.2e-11 5.8e-15 3.1e-12 | 1.4e-14 5.3e-16 3.4e-15 
  3700 5.9e-01 | -4.6e+02  -4.6e+02 | 1.3e-11 6.4e-15 3.5e-12 | 1.5e-14 5.8e-16 3.8e-15 
  3800 6.0e-01 | -4.6e+02  -4.6e+02 | 1.1e-11 5.7e-15 1.8e-12 | 1.3e-14 5.2e-16 1.9e-15 
  3900 6.0e-01 | -4.6e+02  -4.6e+02 | 1.0e-11 2.6e-15 1.9e-12 | 1.2e-14 2.4e-16 2.1e-15 
  4000 6.0e-01 | -4.6e+02  -4.6e+02 | 1.2e-11 8.5e-15 1.3e-12 | 1.4e-14 7.7e-16 1.4e-15 
  4100 6.1e-01 | -4.6e+02  -4.6e+02 | 1.7e-11 7.9e-15 5.7e-14 | 2.1e-14 7.2e-16 6.1e-17 
  4200 6.1e-01 | -4.6e+02  -4.6e+02 | 3.3e-11 1.1e-14 7.6e-12 | 3.9e-14 1.0e-15 8.2e-15 
  4300 6.1e-01 | -4.6e+02  -4.6e+02 | 3.2e-11 1.0e-14 2.3e-12 | 3.9e-14 9.1e-16 2.4e-15 
  4400 6.1e-01 | -4.6e+02  -4.6e+02 | 1.3e-11 8.8e-15 3.0e-12 | 1.5e-14 8.0e-16 3.2e-15 
  4500 6.2e-01 | -4.6e+02  -4.6e+02 | 1.5e-11 9.2e-15 5.1e-13 | 1.8e-14 8.3e-16 5.5e-16 
  4600 6.2e-01 | -4.6e+02  -4.6e+02 | 2.8e-11 9.8e-15 5.3e-12 | 3.3e-14 8.9e-16 5.7e-15 
  4700 6.2e-01 | -4.6e+02  -4.6e+02 | 3.1e-11 1.3e-14 8.8e-12 | 3.7e-14 1.2e-15 9.5e-15 
  4800 6.3e-01 | -4.6e+02  -4.6e+02 | 3.1e-11 1.4e-14 4.4e-12 | 3.7e-14 1.3e-15 4.8e-15 
  4900 6.3e-01 | -4.6e+02  -4.6e+02 | 4.9e-12 1.4e-15 1.9e-12 | 5.8e-15 1.3e-16 2.0e-15 
  5000 6.3e-01 | -4.6e+02  -4.6e+02 | 5.1e-12 3.2e-15 2.4e-12 | 6.1e-15 2.9e-16 2.6e-15 
  5100 6.3e-01 | -4.6e+02  -4.6e+02 | 2.5e-12 3.3e-15 3.5e-12 | 3.0e-15 3.0e-16 3.7e-15 
  5200 6.4e-01 | -4.6e+02  -4.6e+02 | 8.2e-12 3.6e-15 5.5e-12 | 9.7e-15 3.3e-16 5.9e-15 
  5300 6.4e-01 | -4.6e+02  -4.6e+02 | 6.5e-12 2.0e-15 1.9e-12 | 7.8e-15 1.8e-16 2.1e-15 
  5400 6.4e-01 | -4.6e+02  -4.6e+02 | 4.5e-12 2.2e-15 1.1e-12 | 5.4e-15 2.0e-16 1.2e-15 
  5500 6.5e-01 | -4.6e+02  -4.6e+02 | 3.9e-12 2.6e-15 3.9e-12 | 4.6e-15 2.4e-16 4.2e-15 
  5600 6.5e-01 | -4.6e+02  -4.6e+02 | 1.0e-11 3.7e-15 3.6e-12 | 1.2e-14 3.4e-16 3.8e-15 
  5700 6.5e-01 | -4.6e+02  -4.6e+02 | 9.5e-12 4.2e-15 4.8e-12 | 1.1e-14 3.8e-16 5.2e-15 
  5800 6.6e-01 | -4.6e+02  -4.6e+02 | 4.9e-12 4.0e-15 2.7e-12 | 5.8e-15 3.6e-16 2.9e-15 
  5900 6.6e-01 | -4.6e+02  -4.6e+02 | 1.2e-11 4.8e-15 1.9e-12 | 1.4e-14 4.3e-16 2.0e-15 
  6000 6.6e-01 | -4.6e+02  -4.6e+02 | 1.4e-11 4.9e-15 4.1e-12 | 1.7e-14 4.4e-16 4.4e-15 
  6100 6.6e-01 | -4.6e+02  -4.6e+02 | 1.0e-11 5.2e-15 6.3e-13 | 1.2e-14 4.7e-16 6.7e-16 
  6200 6.7e-01 | -4.6e+02  -4.6e+02 | 2.1e-11 4.7e-15 8.9e-12 | 2.5e-14 4.3e-16 9.6e-15 
  6300 6.7e-01 | -4.6e+02  -4.6e+02 | 1.2e-11 7.0e-15 9.5e-12 | 1.4e-14 6.4e-16 1.0e-14 
  6400 6.7e-01 | -4.6e+02  -4.6e+02 | 2.1e-11 7.2e-15 1.4e-11 | 2.6e-14 6.5e-16 1.5e-14 
  6500 6.8e-01 | -4.6e+02  -4.6e+02 | 4.8e-12 4.8e-15 6.7e-12 | 5.7e-15 4.3e-16 7.2e-15 
  6600 6.8e-01 | -4.6e+02  -4.6e+02 | 4.5e-12 4.6e-15 8.5e-12 | 5.4e-15 4.1e-16 9.1e-15 
  6700 6.8e-01 | -4.6e+02  -4.6e+02 | 2.5e-11 4.9e-15 1.2e-11 | 3.0e-14 4.5e-16 1.3e-14 
  6800 6.8e-01 | -4.6e+02  -4.6e+02 | 1.0e-11 7.6e-15 7.4e-12 | 1.2e-14 6.9e-16 7.9e-15 
  6900 6.9e-01 | -4.6e+02  -4.6e+02 | 1.7e-11 8.4e-15 1.2e-11 | 2.0e-14 7.6e-16 1.2e-14 
  7000 6.9e-01 | -4.6e+02  -4.6e+02 | 1.1e-11 7.5e-15 2.5e-12 | 1.3e-14 6.8e-16 2.7e-15 
