### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/psr_100.mps
### n_gpus=8
### CUDA_VISIBLE_DEVICES=0,1,2,3,4,5,6,7
### started=2026-06-28T19:33:27.598404
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 8 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/psr_100.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/psr_100__N8 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/psr_100.mps'...
[Auto-Grid] Decided grid shape: 2 x 4 for 8 processes.
[Timer] Permuting LP Problem took 25.481 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 234509018 rows, 303096179 columns, 857252872 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 2 x 4 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 74.094 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   110 1.0e+00 |  4.7e+12   1.2e+17 | 7.6e+08 5.5e+08 1.2e+17 | 6.8e-01 3.1e+01 1.0e+00 
   120 1.1e+00 |  5.8e+12   1.3e+17 | 7.6e+08 6.0e+08 1.3e+17 | 6.8e-01 3.4e+01 1.0e+00 
   130 1.2e+00 |  7.0e+12   1.4e+17 | 7.6e+08 6.4e+08 1.4e+17 | 6.8e-01 3.6e+01 1.0e+00 
   140 1.3e+00 |  8.4e+12   1.5e+17 | 7.6e+08 6.8e+08 1.5e+17 | 6.8e-01 3.9e+01 1.0e+00 
   150 1.4e+00 |  9.9e+12   1.6e+17 | 7.5e+08 7.2e+08 1.6e+17 | 6.8e-01 4.1e+01 1.0e+00 
   160 1.5e+00 |  1.2e+13   1.7e+17 | 7.5e+08 7.6e+08 1.7e+17 | 6.8e-01 4.3e+01 1.0e+00 
   170 1.6e+00 |  1.3e+13   1.9e+17 | 7.5e+08 7.9e+08 1.9e+17 | 6.8e-01 4.5e+01 1.0e+00 
   180 1.7e+00 |  1.5e+13   2.0e+17 | 7.5e+08 8.3e+08 2.0e+17 | 6.7e-01 4.7e+01 1.0e+00 
   190 1.8e+00 |  1.7e+13   2.1e+17 | 7.5e+08 8.6e+08 2.1e+17 | 6.7e-01 4.9e+01 1.0e+00 
   200 2.4e+00 |  1.9e+13   2.2e+17 | 7.4e+08 8.9e+08 2.2e+17 | 6.7e-01 5.1e+01 1.0e+00 
   210 2.5e+00 |  1.9e+13   4.1e+17 | 7.4e+08 1.6e+09 4.1e+17 | 6.7e-01 9.0e+01 1.0e+00 
   220 2.6e+00 |  1.9e+13   6.3e+17 | 7.4e+08 2.4e+09 6.3e+17 | 6.7e-01 1.3e+02 1.0e+00 
   230 2.6e+00 |  2.0e+13   8.4e+17 | 7.4e+08 3.1e+09 8.4e+17 | 6.7e-01 1.8e+02 1.0e+00 
   240 2.7e+00 |  2.0e+13   1.1e+18 | 7.4e+08 3.9e+09 1.1e+18 | 6.7e-01 2.2e+02 1.0e+00 
   250 2.8e+00 |  2.1e+13   1.3e+18 | 7.4e+08 4.7e+09 1.3e+18 | 6.7e-01 2.6e+02 1.0e+00 
   260 2.9e+00 |  2.2e+13   1.5e+18 | 7.4e+08 5.4e+09 1.5e+18 | 6.7e-01 3.1e+02 1.0e+00 
   270 3.0e+00 |  2.3e+13   1.7e+18 | 7.4e+08 6.2e+09 1.7e+18 | 6.7e-01 3.5e+02 1.0e+00 
   280 3.1e+00 |  2.3e+13   1.9e+18 | 7.4e+08 6.9e+09 1.9e+18 | 6.7e-01 3.9e+02 1.0e+00 
   290 3.2e+00 |  2.5e+13   2.1e+18 | 7.4e+08 7.6e+09 2.1e+18 | 6.7e-01 4.3e+02 1.0e+00 
   300 3.3e+00 |  2.6e+13   2.3e+18 | 7.4e+08 8.3e+09 2.3e+18 | 6.7e-01 4.7e+02 1.0e+00 
   310 3.4e+00 |  2.7e+13   2.5e+18 | 7.4e+08 9.1e+09 2.5e+18 | 6.6e-01 5.1e+02 1.0e+00 
   320 3.5e+00 |  2.8e+13   2.8e+18 | 7.4e+08 9.7e+09 2.8e+18 | 6.6e-01 5.5e+02 1.0e+00 
   330 3.6e+00 |  2.9e+13   3.0e+18 | 7.4e+08 1.0e+10 3.0e+18 | 6.6e-01 5.9e+02 1.0e+00 
   340 3.7e+00 |  3.0e+13   3.2e+18 | 7.3e+08 1.1e+10 3.2e+18 | 6.6e-01 6.3e+02 1.0e+00 
   350 3.8e+00 |  3.2e+13   3.4e+18 | 7.3e+08 1.2e+10 3.4e+18 | 6.6e-01 6.7e+02 1.0e+00 
   360 3.8e+00 |  3.3e+13   3.6e+18 | 7.3e+08 1.2e+10 3.6e+18 | 6.6e-01 7.0e+02 1.0e+00 
   370 3.9e+00 |  3.4e+13   3.8e+18 | 7.3e+08 1.3e+10 3.8e+18 | 6.6e-01 7.4e+02 1.0e+00 
   380 4.0e+00 |  3.6e+13   4.0e+18 | 7.3e+08 1.4e+10 4.0e+18 | 6.6e-01 7.7e+02 1.0e+00 
   390 4.1e+00 |  3.7e+13   4.3e+18 | 7.3e+08 1.4e+10 4.3e+18 | 6.6e-01 8.1e+02 1.0e+00 
   400 4.2e+00 |  3.9e+13   4.5e+18 | 7.3e+08 1.5e+10 4.5e+18 | 6.5e-01 8.4e+02 1.0e+00 
   410 4.3e+00 |  3.9e+13   8.8e+18 | 7.3e+08 2.7e+10 8.8e+18 | 6.5e-01 1.6e+03 1.0e+00 
   420 4.4e+00 |  3.9e+13   1.4e+19 | 7.3e+08 4.1e+10 1.4e+19 | 6.5e-01 2.4e+03 1.0e+00 
   430 4.5e+00 |  3.9e+13   1.8e+19 | 7.3e+08 5.5e+10 1.8e+19 | 6.5e-01 3.1e+03 1.0e+00 
   440 4.6e+00 |  3.9e+13   2.3e+19 | 7.3e+08 6.9e+10 2.3e+19 | 6.5e-01 3.9e+03 1.0e+00 
   450 4.7e+00 |  4.0e+13   2.8e+19 | 7.2e+08 8.3e+10 2.8e+19 | 6.5e-01 4.7e+03 1.0e+00 
   460 4.8e+00 |  4.0e+13   3.3e+19 | 7.2e+08 9.7e+10 3.3e+19 | 6.5e-01 5.5e+03 1.0e+00 
   470 4.9e+00 |  4.0e+13   3.7e+19 | 7.2e+08 1.1e+11 3.7e+19 | 6.5e-01 6.3e+03 1.0e+00 
   480 5.0e+00 |  4.1e+13   4.2e+19 | 7.2e+08 1.2e+11 4.2e+19 | 6.5e-01 7.0e+03 1.0e+00 
   490 5.1e+00 |  4.2e+13   4.7e+19 | 7.2e+08 1.4e+11 4.7e+19 | 6.5e-01 7.8e+03 1.0e+00 
   500 5.2e+00 |  4.2e+13   5.2e+19 | 7.2e+08 1.5e+11 5.2e+19 | 6.5e-01 8.5e+03 1.0e+00 
   510 5.3e+00 |  4.3e+13   5.6e+19 | 7.2e+08 1.6e+11 5.6e+19 | 6.5e-01 9.3e+03 1.0e+00 
   520 5.4e+00 |  4.4e+13   6.1e+19 | 7.2e+08 1.8e+11 6.1e+19 | 6.5e-01 1.0e+04 1.0e+00 
   530 5.4e+00 |  4.5e+13   6.6e+19 | 7.2e+08 1.9e+11 6.6e+19 | 6.5e-01 1.1e+04 1.0e+00 
   540 5.5e+00 |  4.6e+13   7.1e+19 | 7.2e+08 2.0e+11 7.1e+19 | 6.5e-01 1.1e+04 1.0e+00 
   550 5.6e+00 |  4.7e+13   7.5e+19 | 7.2e+08 2.1e+11 7.5e+19 | 6.5e-01 1.2e+04 1.0e+00 
   560 5.7e+00 |  4.8e+13   8.0e+19 | 7.2e+08 2.2e+11 8.0e+19 | 6.5e-01 1.3e+04 1.0e+00 
   570 5.8e+00 |  4.9e+13   8.5e+19 | 7.2e+08 2.4e+11 8.5e+19 | 6.4e-01 1.3e+04 1.0e+00 
   580 5.9e+00 |  5.0e+13   9.0e+19 | 7.1e+08 2.5e+11 9.0e+19 | 6.4e-01 1.4e+04 1.0e+00 
   590 6.0e+00 |  5.1e+13   9.4e+19 | 7.1e+08 2.6e+11 9.4e+19 | 6.4e-01 1.5e+04 1.0e+00 
   600 6.1e+00 |  5.2e+13   1.0e+20 | 7.1e+08 2.7e+11 1.0e+20 | 6.4e-01 1.5e+04 1.0e+00 
   610 6.2e+00 |  5.3e+13   1.0e+20 | 7.1e+08 2.8e+11 1.0e+20 | 6.4e-01 1.6e+04 1.0e+00 
   620 6.3e+00 |  5.5e+13   1.1e+20 | 7.1e+08 2.9e+11 1.1e+20 | 6.4e-01 1.6e+04 1.0e+00 
   630 6.4e+00 |  5.6e+13   1.1e+20 | 7.1e+08 3.0e+11 1.1e+20 | 6.4e-01 1.7e+04 1.0e+00 
   640 6.5e+00 |  5.7e+13   1.2e+20 | 7.1e+08 3.1e+11 1.2e+20 | 6.4e-01 1.8e+04 1.0e+00 
   650 6.6e+00 |  5.8e+13   1.2e+20 | 7.1e+08 3.2e+11 1.2e+20 | 6.4e-01 1.8e+04 1.0e+00 
   660 6.7e+00 |  6.0e+13   1.3e+20 | 7.1e+08 3.3e+11 1.3e+20 | 6.4e-01 1.9e+04 1.0e+00 
   670 6.7e+00 |  6.1e+13   1.3e+20 | 7.0e+08 3.4e+11 1.3e+20 | 6.3e-01 1.9e+04 1.0e+00 
   680 6.8e+00 |  6.2e+13   1.4e+20 | 7.0e+08 3.5e+11 1.4e+20 | 6.3e-01 2.0e+04 1.0e+00 
   690 6.9e+00 |  6.4e+13   1.4e+20 | 7.0e+08 3.6e+11 1.4e+20 | 6.3e-01 2.0e+04 1.0e+00 
   700 7.0e+00 |  6.5e+13   1.5e+20 | 7.0e+08 3.6e+11 1.5e+20 | 6.3e-01 2.1e+04 1.0e+00 
   710 7.1e+00 |  6.6e+13   1.5e+20 | 7.0e+08 3.7e+11 1.5e+20 | 6.3e-01 2.1e+04 1.0e+00 
   720 7.2e+00 |  6.8e+13   1.6e+20 | 7.0e+08 3.8e+11 1.6e+20 | 6.3e-01 2.2e+04 1.0e+00 
   730 7.3e+00 |  6.9e+13   1.6e+20 | 7.0e+08 3.9e+11 1.6e+20 | 6.3e-01 2.2e+04 1.0e+00 
   740 7.4e+00 |  7.1e+13   1.7e+20 | 6.9e+08 3.9e+11 1.7e+20 | 6.3e-01 2.2e+04 1.0e+00 
   750 7.5e+00 |  7.2e+13   1.7e+20 | 6.9e+08 4.0e+11 1.7e+20 | 6.2e-01 2.3e+04 1.0e+00 
   760 7.6e+00 |  7.4e+13   1.7e+20 | 6.9e+08 4.1e+11 1.7e+20 | 6.2e-01 2.3e+04 1.0e+00 
   770 7.7e+00 |  7.5e+13   1.8e+20 | 6.9e+08 4.1e+11 1.8e+20 | 6.2e-01 2.3e+04 1.0e+00 
   780 7.8e+00 |  7.7e+13   1.8e+20 | 6.9e+08 4.2e+11 1.8e+20 | 6.2e-01 2.4e+04 1.0e+00 
   790 7.9e+00 |  7.8e+13   1.9e+20 | 6.9e+08 4.2e+11 1.9e+20 | 6.2e-01 2.4e+04 1.0e+00 
   800 8.0e+00 |  8.0e+13   1.9e+20 | 6.9e+08 4.3e+11 1.9e+20 | 6.2e-01 2.4e+04 1.0e+00 
   810 8.1e+00 |  8.0e+13   2.6e+20 | 6.9e+08 5.3e+11 2.6e+20 | 6.2e-01 3.0e+04 1.0e+00 
   820 8.2e+00 |  8.0e+13   3.3e+20 | 6.9e+08 6.4e+11 3.3e+20 | 6.2e-01 3.6e+04 1.0e+00 
   830 8.2e+00 |  8.1e+13   3.9e+20 | 6.9e+08 7.5e+11 3.9e+20 | 6.2e-01 4.3e+04 1.0e+00 
   840 8.3e+00 |  8.1e+13   4.6e+20 | 6.9e+08 8.6e+11 4.6e+20 | 6.2e-01 4.9e+04 1.0e+00 
   850 8.4e+00 |  8.1e+13   5.3e+20 | 6.9e+08 9.7e+11 5.3e+20 | 6.2e-01 5.5e+04 1.0e+00 
   860 8.5e+00 |  8.1e+13   6.0e+20 | 6.9e+08 1.1e+12 6.0e+20 | 6.2e-01 6.1e+04 1.0e+00 
   870 8.6e+00 |  8.2e+13   6.7e+20 | 6.9e+08 1.2e+12 6.7e+20 | 6.2e-01 6.7e+04 1.0e+00 
   880 8.7e+00 |  8.2e+13   7.4e+20 | 6.8e+08 1.3e+12 7.4e+20 | 6.2e-01 7.4e+04 1.0e+00 
   890 8.8e+00 |  8.2e+13   8.1e+20 | 6.8e+08 1.4e+12 8.1e+20 | 6.2e-01 8.0e+04 1.0e+00 
   900 8.9e+00 |  8.3e+13   8.8e+20 | 6.8e+08 1.5e+12 8.8e+20 | 6.2e-01 8.6e+04 1.0e+00 
   910 9.0e+00 |  8.3e+13   9.5e+20 | 6.8e+08 1.6e+12 9.5e+20 | 6.2e-01 9.2e+04 1.0e+00 
   920 9.1e+00 |  8.4e+13   1.0e+21 | 6.8e+08 1.7e+12 1.0e+21 | 6.2e-01 9.7e+04 1.0e+00 
   930 9.2e+00 |  8.4e+13   1.1e+21 | 6.8e+08 1.8e+12 1.1e+21 | 6.2e-01 1.0e+05 1.0e+00 
   940 9.3e+00 |  8.5e+13   1.2e+21 | 6.8e+08 1.9e+12 1.2e+21 | 6.2e-01 1.1e+05 1.0e+00 
   950 9.4e+00 |  8.6e+13   1.2e+21 | 6.8e+08 2.0e+12 1.2e+21 | 6.1e-01 1.1e+05 1.0e+00 
   960 9.4e+00 |  8.6e+13   1.3e+21 | 6.8e+08 2.1e+12 1.3e+21 | 6.1e-01 1.2e+05 1.0e+00 
   970 9.5e+00 |  8.7e+13   1.4e+21 | 6.8e+08 2.2e+12 1.4e+21 | 6.1e-01 1.3e+05 1.0e+00 
   980 9.6e+00 |  8.8e+13   1.4e+21 | 6.8e+08 2.3e+12 1.4e+21 | 6.1e-01 1.3e+05 1.0e+00 
   990 9.7e+00 |  8.8e+13   1.5e+21 | 6.8e+08 2.4e+12 1.5e+21 | 6.1e-01 1.4e+05 1.0e+00 
  1000 9.8e+00 |  8.9e+13   1.6e+21 | 6.8e+08 2.5e+12 1.6e+21 | 6.1e-01 1.4e+05 1.0e+00 
  1100 1.1e+01 |  9.8e+13   2.3e+21 | 6.7e+08 3.3e+12 2.3e+21 | 6.1e-01 1.9e+05 1.0e+00 
  1200 1.2e+01 |  1.1e+14   3.0e+21 | 6.7e+08 4.0e+12 3.0e+21 | 6.0e-01 2.3e+05 1.0e+00 
  1300 1.2e+01 |  1.2e+14   3.6e+21 | 6.6e+08 4.4e+12 3.6e+21 | 6.0e-01 2.5e+05 1.0e+00 
  1400 1.3e+01 |  1.4e+14   4.3e+21 | 6.5e+08 4.8e+12 4.3e+21 | 5.9e-01 2.7e+05 1.0e+00 
  1500 1.4e+01 |  1.4e+14   1.4e+22 | 6.5e+08 1.3e+13 1.4e+22 | 5.9e-01 7.4e+05 1.0e+00 
  1600 1.5e+01 |  1.4e+14   2.3e+22 | 6.5e+08 2.1e+13 2.3e+22 | 5.9e-01 1.2e+06 1.0e+00 
  1700 1.6e+01 |  1.5e+14   3.2e+22 | 6.5e+08 3.0e+13 3.2e+22 | 5.8e-01 1.7e+06 1.0e+00 
  1800 1.7e+01 |  1.6e+14   4.2e+22 | 6.5e+08 3.8e+13 4.2e+22 | 5.8e-01 2.1e+06 1.0e+00 
  1900 1.7e+01 |  1.7e+14   5.1e+22 | 6.4e+08 4.5e+13 5.1e+22 | 5.8e-01 2.6e+06 1.0e+00 
  2000 1.8e+01 |  1.8e+14   6.1e+22 | 6.4e+08 5.3e+13 6.1e+22 | 5.7e-01 3.0e+06 1.0e+00 
  2100 1.9e+01 |  2.0e+14   7.0e+22 | 6.3e+08 6.0e+13 7.0e+22 | 5.7e-01 3.4e+06 1.0e+00 
  2200 2.0e+01 |  2.2e+14   7.9e+22 | 6.3e+08 6.7e+13 7.9e+22 | 5.7e-01 3.8e+06 1.0e+00 
  2300 2.1e+01 |  2.2e+14   2.0e+23 | 6.3e+08 1.6e+14 2.0e+23 | 5.7e-01 9.4e+06 1.0e+00 
  2400 2.2e+01 |  2.2e+14   3.3e+23 | 6.3e+08 2.6e+14 3.3e+23 | 5.7e-01 1.5e+07 1.0e+00 
  2500 2.2e+01 |  2.3e+14   4.5e+23 | 6.3e+08 3.6e+14 4.5e+23 | 5.7e-01 2.1e+07 1.0e+00 
  2600 2.3e+01 |  2.3e+14   5.8e+23 | 6.3e+08 4.6e+14 5.8e+23 | 5.6e-01 2.6e+07 1.0e+00 
  2700 2.4e+01 |  2.4e+14   7.0e+23 | 6.2e+08 5.5e+14 7.0e+23 | 5.6e-01 3.2e+07 1.0e+00 
  2800 2.5e+01 |  2.5e+14   8.2e+23 | 6.2e+08 6.5e+14 8.2e+23 | 5.6e-01 3.7e+07 1.0e+00 
  2900 2.6e+01 |  2.7e+14   9.4e+23 | 6.2e+08 7.4e+14 9.4e+23 | 5.6e-01 4.2e+07 1.0e+00 
  3000 2.7e+01 |  2.8e+14   1.1e+24 | 6.2e+08 8.3e+14 1.1e+24 | 5.6e-01 4.7e+07 1.0e+00 
  3100 2.8e+01 |  3.0e+14   1.2e+24 | 6.2e+08 9.2e+14 1.2e+24 | 5.5e-01 5.2e+07 1.0e+00 
  3200 2.8e+01 |  3.1e+14   1.3e+24 | 6.1e+08 1.0e+15 1.3e+24 | 5.5e-01 5.7e+07 1.0e+00 
  3300 2.9e+01 |  3.3e+14   1.4e+24 | 6.1e+08 1.1e+15 1.4e+24 | 5.5e-01 6.2e+07 1.0e+00 
  3400 3.0e+01 |  3.5e+14   1.6e+24 | 6.1e+08 1.2e+15 1.6e+24 | 5.5e-01 6.6e+07 1.0e+00 
  3500 3.1e+01 |  3.7e+14   1.7e+24 | 6.1e+08 1.2e+15 1.7e+24 | 5.5e-01 7.1e+07 1.0e+00 
  3600 3.2e+01 |  3.9e+14   1.8e+24 | 6.1e+08 1.3e+15 1.8e+24 | 5.5e-01 7.5e+07 1.0e+00 
  3700 3.3e+01 |  9.9e+17   1.8e+24 | 6.6e+11 1.3e+15 1.8e+24 | 5.9e+02 7.5e+07 1.0e+00 
  3800 3.3e+01 |  2.0e+18   1.8e+24 | 1.3e+12 1.3e+15 1.8e+24 | 1.2e+03 7.5e+07 1.0e+00 
  3900 3.4e+01 |  3.0e+18   1.8e+24 | 2.0e+12 1.3e+15 1.8e+24 | 1.8e+03 7.5e+07 1.0e+00 
  4000 3.5e+01 |  3.9e+18   1.8e+24 | 2.6e+12 1.3e+15 1.8e+24 | 2.3e+03 7.4e+07 1.0e+00 
  4100 3.6e+01 |  4.9e+18   1.8e+24 | 3.2e+12 1.3e+15 1.8e+24 | 2.9e+03 7.4e+07 1.0e+00 
  4200 3.7e+01 |  5.8e+18   1.8e+24 | 3.5e+12 1.3e+15 1.8e+24 | 3.2e+03 7.3e+07 1.0e+00 
  4300 3.8e+01 |  6.6e+18   1.8e+24 | 4.0e+12 1.3e+15 1.8e+24 | 3.6e+03 7.2e+07 1.0e+00 
  4400 3.9e+01 |  7.5e+18   1.8e+24 | 4.4e+12 1.3e+15 1.8e+24 | 4.0e+03 7.1e+07 1.0e+00 
  4500 3.9e+01 |  8.3e+18   1.8e+24 | 4.7e+12 1.2e+15 1.8e+24 | 4.2e+03 7.1e+07 1.0e+00 
  4600 4.0e+01 |  9.0e+18   1.8e+24 | 5.0e+12 1.2e+15 1.8e+24 | 4.5e+03 7.0e+07 1.0e+00 
  4700 4.1e+01 |  9.7e+18   1.8e+24 | 5.2e+12 1.2e+15 1.8e+24 | 4.7e+03 6.9e+07 1.0e+00 
  4800 4.2e+01 |  1.0e+19   1.8e+24 | 5.4e+12 1.2e+15 1.8e+24 | 4.9e+03 6.8e+07 1.0e+00 
  4900 4.3e+01 |  1.1e+19   1.8e+24 | 5.3e+12 1.2e+15 1.8e+24 | 4.8e+03 6.7e+07 1.0e+00 
  5000 4.4e+01 |  1.1e+19   1.8e+24 | 5.0e+12 1.2e+15 1.8e+24 | 4.5e+03 6.6e+07 1.0e+00 
  5100 4.4e+01 |  1.2e+19   1.8e+24 | 4.8e+12 1.1e+15 1.8e+24 | 4.3e+03 6.5e+07 1.0e+00 
  5200 4.5e+01 |  1.2e+19   1.8e+24 | 4.4e+12 1.1e+15 1.8e+24 | 4.0e+03 6.4e+07 1.0e+00 
  5300 4.6e+01 |  1.3e+19   1.8e+24 | 4.4e+12 1.1e+15 1.8e+24 | 3.9e+03 6.3e+07 1.0e+00 
  5400 4.7e+01 |  1.3e+19   1.8e+24 | 4.4e+12 1.1e+15 1.8e+24 | 3.9e+03 6.1e+07 1.0e+00 
  5500 4.8e+01 |  1.3e+19   1.8e+24 | 4.1e+12 1.1e+15 1.8e+24 | 3.7e+03 6.0e+07 1.0e+00 
  5600 4.9e+01 |  1.3e+19   1.7e+24 | 3.8e+12 1.0e+15 1.7e+24 | 3.4e+03 5.9e+07 1.0e+00 
  5700 5.0e+01 |  1.4e+19   1.7e+24 | 3.8e+12 1.0e+15 1.7e+24 | 3.4e+03 5.8e+07 1.0e+00 
  5800 5.0e+01 |  1.4e+19   1.7e+24 | 3.7e+12 1.0e+15 1.7e+24 | 3.3e+03 5.7e+07 1.0e+00 
  5900 5.1e+01 |  1.4e+19   1.7e+24 | 3.2e+12 1.0e+15 1.7e+24 | 2.9e+03 5.7e+07 1.0e+00 
  6000 5.2e+01 |  1.5e+19   1.7e+24 | 3.3e+12 9.9e+14 1.7e+24 | 3.0e+03 5.6e+07 1.0e+00 
  6100 5.3e+01 |  1.5e+19   1.7e+24 | 3.5e+12 9.8e+14 1.7e+24 | 3.1e+03 5.6e+07 1.0e+00 
  6200 5.4e+01 |  1.5e+19   1.7e+24 | 3.6e+12 9.7e+14 1.7e+24 | 3.2e+03 5.5e+07 1.0e+00 
  6300 5.5e+01 |  1.6e+19   1.7e+24 | 3.7e+12 9.6e+14 1.7e+24 | 3.3e+03 5.4e+07 1.0e+00 
  6400 5.5e+01 |  1.6e+19   1.7e+24 | 3.8e+12 9.4e+14 1.7e+24 | 3.4e+03 5.4e+07 1.0e+00 
  6500 5.6e+01 |  1.6e+19   1.7e+24 | 3.9e+12 9.3e+14 1.7e+24 | 3.5e+03 5.3e+07 1.0e+00 
  6600 5.7e+01 |  1.7e+19   1.7e+24 | 3.9e+12 9.2e+14 1.7e+24 | 3.5e+03 5.2e+07 1.0e+00 
  6700 5.8e+01 |  1.7e+19   1.7e+24 | 4.0e+12 9.0e+14 1.7e+24 | 3.6e+03 5.1e+07 1.0e+00 
  6800 5.9e+01 |  1.7e+19   1.7e+24 | 4.1e+12 8.9e+14 1.7e+24 | 3.7e+03 5.1e+07 1.0e+00 
  6900 6.0e+01 |  1.8e+19   1.7e+24 | 4.2e+12 8.8e+14 1.7e+24 | 3.7e+03 5.0e+07 1.0e+00 
  7000 6.0e+01 |  1.8e+19   1.7e+24 | 4.2e+12 8.6e+14 1.7e+24 | 3.8e+03 4.9e+07 1.0e+00 
  7100 6.1e+01 |  1.8e+19   1.7e+24 | 4.3e+12 8.5e+14 1.7e+24 | 3.9e+03 4.8e+07 1.0e+00 
  7200 6.2e+01 |  1.8e+19   1.7e+24 | 4.0e+12 8.3e+14 1.7e+24 | 3.6e+03 4.7e+07 1.0e+00 
  7300 6.3e+01 |  1.9e+19   1.7e+24 | 3.9e+12 8.2e+14 1.7e+24 | 3.5e+03 4.6e+07 1.0e+00 
