### solver=dpdlp
### instance=/home/scratch.vmostovoi_gpu/datasets/big_lp/google/tsp-gaia-10m.mps
### n_gpus=1
### CUDA_VISIBLE_DEVICES=0
### started=2026-06-28T20:08:14.524419
### argv=/home/scratch.vmostovoi_gpu/.conda/envs/dpdlp/bin/mpirun -n 1 /home/scratch.vmostovoi_gpu/D-PDLP/build/cupdlpx-dist /home/scratch.vmostovoi_gpu/datasets/big_lp/google/tsp-gaia-10m.mps /home/scratch.vmostovoi_gpu/scaling_bench/runs/dpdlp/tsp-gaia-10m__N1 --iter_limit 20000 --time_limit 1e9 --eps_opt 1e-30 --eps_feas 1e-30 --eps_infeas_detect 1e-30 --verbose --no_presolve
### --- solver output ---
Rank 0: Loading MPS file '/home/scratch.vmostovoi_gpu/datasets/big_lp/google/tsp-gaia-10m.mps'...
[Auto-Grid] Decided grid shape: 1 x 1 for 1 processes.
[Timer] Permuting LP Problem took 13.260 seconds.
---------------------------------------------------------------------------------------
                                     D-PDLP                                                
             A First-Order LP Solver Powered by Multiple GPU System                        
                              (c) Hongpei Li, 2026                                           
                          Contact: ishongpeili@gmail.com                                      
                                                                                           
   Based on cuPDLPx by Haihao Lu, MIT (2025): https://github.com/MIT-Lu-Lab/cuPDLPx  
---------------------------------------------------------------------------------------
problem: 17016681 rows, 60601996 columns, 475701996 nonzeros
settings:
  iter_limit         : 20000
  time_limit         : 1000000000.00 sec
  eps_opt            : 1.0e-30
  eps_feas           : 1.0e-30
  eps_infeas_detect  : 1.0e-30
------------------------------ Distributed Configuration ------------------------------
   Grid Size         : 1 x 1 (Rows x Cols)
  Partition Method   : NNZ Balance
  Permute Method     : Block Random (Block-wise Random shuffle)
---------------------------------------------------------------------------------------

[Timer] Data Distribution (Bcast -> Partition) took 20.965 seconds.
---------------------------------------------------------------------------------------
   runtime     |     objective      |   absolute residuals    |   relative residuals    
   120 1.6e+00 |  1.3e+08   1.4e+08 | 4.2e+01 2.6e+02 7.1e+06 | 1.0e-02 3.3e-02 2.7e-02 
   130 1.8e+00 |  1.3e+08   1.4e+08 | 3.9e+01 2.4e+02 6.6e+06 | 9.5e-03 3.0e-02 2.5e-02 
   140 1.9e+00 |  1.3e+08   1.4e+08 | 3.6e+01 2.2e+02 6.1e+06 | 8.8e-03 2.8e-02 2.3e-02 
   150 2.0e+00 |  1.3e+08   1.3e+08 | 3.3e+01 2.1e+02 5.7e+06 | 8.2e-03 2.6e-02 2.2e-02 
   160 2.2e+00 |  1.3e+08   1.3e+08 | 3.1e+01 1.9e+02 5.4e+06 | 7.7e-03 2.5e-02 2.0e-02 
   170 2.3e+00 |  1.3e+08   1.3e+08 | 2.9e+01 1.8e+02 5.1e+06 | 7.2e-03 2.3e-02 1.9e-02 
   180 2.5e+00 |  1.3e+08   1.3e+08 | 2.8e+01 1.7e+02 4.8e+06 | 6.8e-03 2.2e-02 1.8e-02 
   190 2.6e+00 |  1.3e+08   1.3e+08 | 2.6e+01 1.6e+02 4.6e+06 | 6.4e-03 2.1e-02 1.7e-02 
   200 2.7e+00 |  1.3e+08   1.3e+08 | 2.5e+01 1.5e+02 4.3e+06 | 6.1e-03 2.0e-02 1.7e-02 
   210 2.9e+00 |  1.3e+08   1.3e+08 | 1.4e+01 5.7e+01 3.2e+05 | 3.4e-03 7.4e-03 1.2e-03 
   220 3.0e+00 |  1.3e+08   1.3e+08 | 1.1e+01 4.9e+01 2.5e+05 | 2.8e-03 6.3e-03 9.6e-04 
   230 3.2e+00 |  1.3e+08   1.3e+08 | 1.0e+01 4.4e+01 2.3e+05 | 2.5e-03 5.7e-03 8.7e-04 
   240 3.3e+00 |  1.3e+08   1.3e+08 | 9.0e+00 4.1e+01 2.1e+05 | 2.2e-03 5.2e-03 8.1e-04 
   250 3.4e+00 |  1.3e+08   1.3e+08 | 8.3e+00 3.8e+01 2.0e+05 | 2.0e-03 4.8e-03 7.7e-04 
   260 3.6e+00 |  1.3e+08   1.3e+08 | 7.6e+00 3.5e+01 1.9e+05 | 1.9e-03 4.5e-03 7.4e-04 
   270 3.7e+00 |  1.3e+08   1.3e+08 | 7.0e+00 3.3e+01 1.8e+05 | 1.7e-03 4.2e-03 7.0e-04 
   280 3.8e+00 |  1.3e+08   1.3e+08 | 6.5e+00 3.1e+01 1.8e+05 | 1.6e-03 4.0e-03 6.8e-04 
   290 4.0e+00 |  1.3e+08   1.3e+08 | 6.1e+00 2.9e+01 1.7e+05 | 1.5e-03 3.8e-03 6.5e-04 
   300 4.1e+00 |  1.3e+08   1.3e+08 | 5.7e+00 2.8e+01 1.6e+05 | 1.4e-03 3.6e-03 6.3e-04 
   310 4.2e+00 |  1.3e+08   1.3e+08 | 5.3e+00 2.7e+01 1.6e+05 | 1.3e-03 3.4e-03 6.0e-04 
   320 4.4e+00 |  1.3e+08   1.3e+08 | 5.0e+00 2.5e+01 1.5e+05 | 1.2e-03 3.3e-03 5.8e-04 
   330 4.5e+00 |  1.3e+08   1.3e+08 | 4.7e+00 2.4e+01 1.5e+05 | 1.2e-03 3.1e-03 5.6e-04 
   340 4.6e+00 |  1.3e+08   1.3e+08 | 4.5e+00 2.3e+01 1.4e+05 | 1.1e-03 3.0e-03 5.5e-04 
   350 4.8e+00 |  1.3e+08   1.3e+08 | 4.2e+00 2.2e+01 1.4e+05 | 1.0e-03 2.9e-03 5.3e-04 
   360 4.9e+00 |  1.3e+08   1.3e+08 | 4.0e+00 2.2e+01 1.3e+05 | 1.0e-03 2.8e-03 5.1e-04 
   370 5.0e+00 |  1.3e+08   1.3e+08 | 3.8e+00 2.1e+01 1.3e+05 | 9.5e-04 2.7e-03 5.0e-04 
   380 5.2e+00 |  1.3e+08   1.3e+08 | 3.7e+00 2.0e+01 1.3e+05 | 9.1e-04 2.6e-03 4.9e-04 
   390 5.3e+00 |  1.3e+08   1.3e+08 | 3.5e+00 1.9e+01 1.2e+05 | 8.7e-04 2.5e-03 4.7e-04 
   400 5.5e+00 |  1.3e+08   1.3e+08 | 3.4e+00 1.9e+01 1.2e+05 | 8.3e-04 2.4e-03 4.6e-04 
   410 5.6e+00 |  1.3e+08   1.3e+08 | 6.9e+00 1.6e+01 5.8e+04 | 1.7e-03 2.0e-03 2.2e-04 
   420 5.7e+00 |  1.3e+08   1.3e+08 | 8.4e+00 1.4e+01 5.5e+04 | 2.1e-03 1.8e-03 2.1e-04 
   430 5.9e+00 |  1.3e+08   1.3e+08 | 9.0e+00 1.3e+01 5.2e+04 | 2.2e-03 1.7e-03 2.0e-04 
   440 6.0e+00 |  1.3e+08   1.3e+08 | 9.3e+00 1.2e+01 4.9e+04 | 2.3e-03 1.5e-03 1.9e-04 
   450 6.1e+00 |  1.3e+08   1.3e+08 | 9.3e+00 1.1e+01 4.7e+04 | 2.3e-03 1.4e-03 1.8e-04 
   460 6.3e+00 |  1.3e+08   1.3e+08 | 9.2e+00 1.0e+01 4.4e+04 | 2.3e-03 1.3e-03 1.7e-04 
   470 6.4e+00 |  1.3e+08   1.3e+08 | 8.9e+00 9.3e+00 4.2e+04 | 2.2e-03 1.2e-03 1.6e-04 
   480 6.5e+00 |  1.3e+08   1.3e+08 | 8.6e+00 8.7e+00 4.0e+04 | 2.1e-03 1.1e-03 1.5e-04 
   490 6.7e+00 |  1.3e+08   1.3e+08 | 8.2e+00 8.2e+00 3.8e+04 | 2.0e-03 1.1e-03 1.5e-04 
   500 6.8e+00 |  1.3e+08   1.3e+08 | 7.9e+00 7.7e+00 3.6e+04 | 1.9e-03 9.9e-04 1.4e-04 
   510 6.9e+00 |  1.3e+08   1.3e+08 | 7.6e+00 7.3e+00 3.5e+04 | 1.9e-03 9.4e-04 1.3e-04 
   520 7.1e+00 |  1.3e+08   1.3e+08 | 7.2e+00 6.9e+00 3.3e+04 | 1.8e-03 8.9e-04 1.3e-04 
   530 7.2e+00 |  1.3e+08   1.3e+08 | 6.9e+00 6.6e+00 3.2e+04 | 1.7e-03 8.4e-04 1.2e-04 
   540 7.3e+00 |  1.3e+08   1.3e+08 | 6.6e+00 6.3e+00 3.1e+04 | 1.6e-03 8.0e-04 1.2e-04 
   550 7.5e+00 |  1.3e+08   1.3e+08 | 6.4e+00 6.0e+00 3.0e+04 | 1.6e-03 7.7e-04 1.2e-04 
   560 7.6e+00 |  1.3e+08   1.3e+08 | 6.1e+00 5.7e+00 2.9e+04 | 1.5e-03 7.4e-04 1.1e-04 
   570 7.8e+00 |  1.3e+08   1.3e+08 | 5.9e+00 5.5e+00 2.8e+04 | 1.4e-03 7.1e-04 1.1e-04 
   580 7.9e+00 |  1.3e+08   1.3e+08 | 5.6e+00 5.3e+00 2.7e+04 | 1.4e-03 6.8e-04 1.0e-04 
   590 8.0e+00 |  1.3e+08   1.3e+08 | 5.4e+00 5.1e+00 2.6e+04 | 1.3e-03 6.5e-04 1.0e-04 
   600 8.2e+00 |  1.3e+08   1.3e+08 | 5.2e+00 4.9e+00 2.6e+04 | 1.3e-03 6.3e-04 9.8e-05 
   610 8.3e+00 |  1.3e+08   1.3e+08 | 5.0e+00 4.7e+00 2.5e+04 | 1.2e-03 6.1e-04 9.6e-05 
   620 8.4e+00 |  1.3e+08   1.3e+08 | 4.8e+00 4.6e+00 2.4e+04 | 1.2e-03 5.9e-04 9.3e-05 
   630 8.6e+00 |  1.3e+08   1.3e+08 | 4.7e+00 4.4e+00 2.4e+04 | 1.1e-03 5.7e-04 9.1e-05 
   640 8.7e+00 |  1.3e+08   1.3e+08 | 4.5e+00 4.3e+00 2.3e+04 | 1.1e-03 5.5e-04 8.8e-05 
   650 8.8e+00 |  1.3e+08   1.3e+08 | 4.3e+00 4.1e+00 2.2e+04 | 1.1e-03 5.3e-04 8.6e-05 
   660 9.0e+00 |  1.3e+08   1.3e+08 | 4.2e+00 4.0e+00 2.2e+04 | 1.0e-03 5.2e-04 8.4e-05 
   670 9.1e+00 |  1.3e+08   1.3e+08 | 4.1e+00 3.9e+00 2.1e+04 | 1.0e-03 5.0e-04 8.2e-05 
   680 9.2e+00 |  1.3e+08   1.3e+08 | 3.9e+00 3.8e+00 2.1e+04 | 9.7e-04 4.9e-04 8.0e-05 
   690 9.4e+00 |  1.3e+08   1.3e+08 | 3.8e+00 3.7e+00 2.0e+04 | 9.4e-04 4.7e-04 7.8e-05 
   700 9.5e+00 |  1.3e+08   1.3e+08 | 3.7e+00 3.6e+00 2.0e+04 | 9.1e-04 4.6e-04 7.7e-05 
   710 9.6e+00 |  1.3e+08   1.3e+08 | 3.6e+00 3.5e+00 2.0e+04 | 8.8e-04 4.5e-04 7.5e-05 
   720 9.8e+00 |  1.3e+08   1.3e+08 | 3.5e+00 3.4e+00 1.9e+04 | 8.6e-04 4.4e-04 7.4e-05 
   730 9.9e+00 |  1.3e+08   1.3e+08 | 3.4e+00 3.3e+00 1.9e+04 | 8.4e-04 4.3e-04 7.2e-05 
   740 1.0e+01 |  1.3e+08   1.3e+08 | 3.3e+00 3.3e+00 1.8e+04 | 8.1e-04 4.2e-04 7.1e-05 
   750 1.0e+01 |  1.3e+08   1.3e+08 | 3.2e+00 3.2e+00 1.8e+04 | 7.9e-04 4.1e-04 6.9e-05 
   760 1.0e+01 |  1.3e+08   1.3e+08 | 3.1e+00 3.1e+00 1.8e+04 | 7.7e-04 4.0e-04 6.8e-05 
   770 1.0e+01 |  1.3e+08   1.3e+08 | 3.1e+00 3.0e+00 1.7e+04 | 7.5e-04 3.9e-04 6.7e-05 
   780 1.1e+01 |  1.3e+08   1.3e+08 | 3.0e+00 3.0e+00 1.7e+04 | 7.4e-04 3.8e-04 6.6e-05 
   790 1.1e+01 |  1.3e+08   1.3e+08 | 2.9e+00 2.9e+00 1.7e+04 | 7.2e-04 3.7e-04 6.4e-05 
   800 1.1e+01 |  1.3e+08   1.3e+08 | 2.8e+00 2.8e+00 1.6e+04 | 7.0e-04 3.6e-04 6.3e-05 
   810 1.1e+01 |  1.3e+08   1.3e+08 | 3.3e+00 2.4e+00 6.2e+03 | 8.1e-04 3.0e-04 2.4e-05 
   820 1.1e+01 |  1.3e+08   1.3e+08 | 3.5e+00 2.2e+00 6.7e+03 | 8.7e-04 2.9e-04 2.6e-05 
   830 1.1e+01 |  1.3e+08   1.3e+08 | 3.7e+00 2.1e+00 6.5e+03 | 9.0e-04 2.7e-04 2.5e-05 
   840 1.1e+01 |  1.3e+08   1.3e+08 | 3.7e+00 2.0e+00 6.3e+03 | 9.2e-04 2.6e-04 2.4e-05 
   850 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.9e+00 6.0e+03 | 9.3e-04 2.5e-04 2.3e-05 
   860 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.9e+00 5.8e+03 | 9.4e-04 2.4e-04 2.2e-05 
   870 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.8e+00 5.5e+03 | 9.4e-04 2.3e-04 2.1e-05 
   880 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.7e+00 5.3e+03 | 9.4e-04 2.2e-04 2.0e-05 
   890 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.7e+00 5.2e+03 | 9.4e-04 2.1e-04 2.0e-05 
   900 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.6e+00 5.0e+03 | 9.3e-04 2.0e-04 1.9e-05 
   910 1.2e+01 |  1.3e+08   1.3e+08 | 3.8e+00 1.5e+00 4.8e+03 | 9.3e-04 2.0e-04 1.8e-05 
   920 1.2e+01 |  1.3e+08   1.3e+08 | 3.7e+00 1.5e+00 4.6e+03 | 9.2e-04 1.9e-04 1.8e-05 
   930 1.3e+01 |  1.3e+08   1.3e+08 | 3.7e+00 1.4e+00 4.5e+03 | 9.1e-04 1.8e-04 1.7e-05 
   940 1.3e+01 |  1.3e+08   1.3e+08 | 3.7e+00 1.4e+00 4.4e+03 | 9.0e-04 1.8e-04 1.7e-05 
   950 1.3e+01 |  1.3e+08   1.3e+08 | 3.6e+00 1.3e+00 4.3e+03 | 8.9e-04 1.7e-04 1.6e-05 
   960 1.3e+01 |  1.3e+08   1.3e+08 | 3.6e+00 1.3e+00 4.2e+03 | 8.8e-04 1.7e-04 1.6e-05 
   970 1.3e+01 |  1.3e+08   1.3e+08 | 3.5e+00 1.3e+00 4.0e+03 | 8.6e-04 1.6e-04 1.6e-05 
   980 1.3e+01 |  1.3e+08   1.3e+08 | 3.5e+00 1.2e+00 3.9e+03 | 8.5e-04 1.6e-04 1.5e-05 
   990 1.3e+01 |  1.3e+08   1.3e+08 | 3.4e+00 1.2e+00 3.9e+03 | 8.4e-04 1.5e-04 1.5e-05 
  1000 1.4e+01 |  1.3e+08   1.3e+08 | 3.3e+00 1.2e+00 3.8e+03 | 8.2e-04 1.5e-04 1.4e-05 
  1100 1.5e+01 |  1.3e+08   1.3e+08 | 2.8e+00 9.0e-01 3.1e+03 | 7.0e-04 1.2e-04 1.2e-05 
  1200 1.6e+01 |  1.3e+08   1.3e+08 | 2.4e+00 7.4e-01 2.6e+03 | 5.9e-04 9.5e-05 1.0e-05 
  1300 1.7e+01 |  1.3e+08   1.3e+08 | 2.1e+00 6.2e-01 2.3e+03 | 5.1e-04 8.0e-05 8.9e-06 
  1400 1.8e+01 |  1.3e+08   1.3e+08 | 1.8e+00 5.4e-01 2.1e+03 | 4.5e-04 6.9e-05 7.9e-06 
  1500 2.0e+01 |  1.3e+08   1.3e+08 | 1.8e+00 3.9e-01 9.0e+02 | 4.5e-04 5.0e-05 3.4e-06 
  1600 2.1e+01 |  1.3e+08   1.3e+08 | 1.8e+00 3.2e-01 7.7e+02 | 4.4e-04 4.2e-05 2.9e-06 
  1700 2.2e+01 |  1.3e+08   1.3e+08 | 1.7e+00 2.8e-01 6.6e+02 | 4.1e-04 3.5e-05 2.5e-06 
  1800 2.3e+01 |  1.3e+08   1.3e+08 | 1.5e+00 2.4e-01 5.9e+02 | 3.8e-04 3.1e-05 2.3e-06 
  1900 2.5e+01 |  1.3e+08   1.3e+08 | 1.4e+00 2.1e-01 5.3e+02 | 3.5e-04 2.7e-05 2.0e-06 
  2000 2.6e+01 |  1.3e+08   1.3e+08 | 1.3e+00 1.9e-01 4.8e+02 | 3.2e-04 2.4e-05 1.8e-06 
  2100 2.7e+01 |  1.3e+08   1.3e+08 | 1.2e+00 1.7e-01 4.4e+02 | 2.9e-04 2.2e-05 1.7e-06 
  2200 2.8e+01 |  1.3e+08   1.3e+08 | 1.1e+00 1.6e-01 4.1e+02 | 2.7e-04 2.0e-05 1.6e-06 
  2300 3.0e+01 |  1.3e+08   1.3e+08 | 1.0e+00 1.3e-01 2.2e+02 | 2.6e-04 1.7e-05 8.6e-07 
  2400 3.1e+01 |  1.3e+08   1.3e+08 | 1.0e+00 1.2e-01 2.0e+02 | 2.5e-04 1.5e-05 7.7e-07 
  2500 3.2e+01 |  1.3e+08   1.3e+08 | 9.7e-01 1.1e-01 1.9e+02 | 2.4e-04 1.4e-05 7.2e-07 
  2600 3.3e+01 |  1.3e+08   1.3e+08 | 9.2e-01 9.9e-02 1.7e+02 | 2.3e-04 1.3e-05 6.5e-07 
  2700 3.5e+01 |  1.3e+08   1.3e+08 | 8.8e-01 9.1e-02 1.6e+02 | 2.2e-04 1.2e-05 6.0e-07 
  2800 3.6e+01 |  1.3e+08   1.3e+08 | 8.3e-01 8.4e-02 1.6e+02 | 2.1e-04 1.1e-05 6.0e-07 
  2900 3.7e+01 |  1.3e+08   1.3e+08 | 7.9e-01 7.8e-02 1.5e+02 | 1.9e-04 1.0e-05 5.6e-07 
  3000 3.8e+01 |  1.3e+08   1.3e+08 | 7.6e-01 7.2e-02 1.4e+02 | 1.9e-04 9.3e-06 5.4e-07 
  3100 3.9e+01 |  1.3e+08   1.3e+08 | 7.2e-01 6.8e-02 1.4e+02 | 1.8e-04 8.7e-06 5.2e-07 
  3200 4.1e+01 |  1.3e+08   1.3e+08 | 6.9e-01 6.3e-02 1.3e+02 | 1.7e-04 8.1e-06 4.9e-07 
  3300 4.2e+01 |  1.3e+08   1.3e+08 | 6.6e-01 6.0e-02 1.3e+02 | 1.6e-04 7.7e-06 4.8e-07 
  3400 4.3e+01 |  1.3e+08   1.3e+08 | 6.3e-01 5.7e-02 1.2e+02 | 1.6e-04 7.3e-06 4.7e-07 
  3500 4.4e+01 |  1.3e+08   1.3e+08 | 6.1e-01 5.4e-02 1.2e+02 | 1.5e-04 6.9e-06 4.6e-07 
  3600 4.6e+01 |  1.3e+08   1.3e+08 | 5.9e-01 5.1e-02 1.2e+02 | 1.4e-04 6.6e-06 4.5e-07 
  3700 4.7e+01 |  1.3e+08   1.3e+08 | 5.5e-01 4.7e-02 6.8e+01 | 1.4e-04 6.0e-06 2.6e-07 
  3800 4.8e+01 |  1.3e+08   1.3e+08 | 5.3e-01 4.5e-02 6.3e+01 | 1.3e-04 5.8e-06 2.4e-07 
  3900 4.9e+01 |  1.3e+08   1.3e+08 | 5.2e-01 4.4e-02 6.1e+01 | 1.3e-04 5.6e-06 2.3e-07 
  4000 5.1e+01 |  1.3e+08   1.3e+08 | 5.0e-01 4.2e-02 5.8e+01 | 1.2e-04 5.4e-06 2.2e-07 
  4100 5.2e+01 |  1.3e+08   1.3e+08 | 4.8e-01 4.1e-02 5.5e+01 | 1.2e-04 5.2e-06 2.1e-07 
  4200 5.3e+01 |  1.3e+08   1.3e+08 | 4.7e-01 3.9e-02 5.4e+01 | 1.1e-04 5.0e-06 2.1e-07 
  4300 5.4e+01 |  1.3e+08   1.3e+08 | 4.5e-01 3.8e-02 5.2e+01 | 1.1e-04 4.9e-06 2.0e-07 
  4400 5.6e+01 |  1.3e+08   1.3e+08 | 4.4e-01 3.7e-02 5.0e+01 | 1.1e-04 4.7e-06 1.9e-07 
  4500 5.7e+01 |  1.3e+08   1.3e+08 | 4.2e-01 3.5e-02 5.0e+01 | 1.0e-04 4.5e-06 1.9e-07 
  4600 5.8e+01 |  1.3e+08   1.3e+08 | 4.1e-01 3.4e-02 4.8e+01 | 1.0e-04 4.4e-06 1.8e-07 
  4700 5.9e+01 |  1.3e+08   1.3e+08 | 4.0e-01 3.3e-02 4.6e+01 | 9.8e-05 4.2e-06 1.8e-07 
  4800 6.0e+01 |  1.3e+08   1.3e+08 | 3.8e-01 3.2e-02 4.4e+01 | 9.5e-05 4.1e-06 1.7e-07 
  4900 6.2e+01 |  1.3e+08   1.3e+08 | 3.7e-01 3.1e-02 4.2e+01 | 9.2e-05 3.9e-06 1.6e-07 
  5000 6.3e+01 |  1.3e+08   1.3e+08 | 3.6e-01 3.0e-02 4.1e+01 | 8.9e-05 3.8e-06 1.6e-07 
  5100 6.4e+01 |  1.3e+08   1.3e+08 | 3.5e-01 2.9e-02 4.1e+01 | 8.7e-05 3.7e-06 1.6e-07 
  5200 6.5e+01 |  1.3e+08   1.3e+08 | 3.4e-01 2.8e-02 4.1e+01 | 8.5e-05 3.6e-06 1.6e-07 
  5300 6.7e+01 |  1.3e+08   1.3e+08 | 3.3e-01 2.7e-02 3.9e+01 | 8.2e-05 3.5e-06 1.5e-07 
  5400 6.8e+01 |  1.3e+08   1.3e+08 | 3.3e-01 2.6e-02 4.1e+01 | 8.0e-05 3.4e-06 1.6e-07 
  5500 6.9e+01 |  1.3e+08   1.3e+08 | 3.2e-01 2.5e-02 4.1e+01 | 7.8e-05 3.3e-06 1.6e-07 
  5600 7.0e+01 |  1.3e+08   1.3e+08 | 3.1e-01 2.5e-02 3.9e+01 | 7.6e-05 3.2e-06 1.5e-07 
  5700 7.2e+01 |  1.3e+08   1.3e+08 | 3.0e-01 2.4e-02 3.9e+01 | 7.5e-05 3.1e-06 1.5e-07 
  5800 7.3e+01 |  1.3e+08   1.3e+08 | 2.9e-01 2.3e-02 3.9e+01 | 7.3e-05 3.0e-06 1.5e-07 
  5900 7.4e+01 |  1.3e+08   1.3e+08 | 2.8e-01 2.3e-02 2.1e+01 | 6.8e-05 3.0e-06 8.2e-08 
  6000 7.5e+01 |  1.3e+08   1.3e+08 | 2.7e-01 2.3e-02 2.0e+01 | 6.6e-05 3.0e-06 7.6e-08 
  6100 7.7e+01 |  1.3e+08   1.3e+08 | 2.6e-01 2.3e-02 1.8e+01 | 6.4e-05 3.0e-06 7.0e-08 
  6200 7.8e+01 |  1.3e+08   1.3e+08 | 2.5e-01 2.3e-02 1.8e+01 | 6.2e-05 3.0e-06 6.7e-08 
  6300 7.9e+01 |  1.3e+08   1.3e+08 | 2.4e-01 2.3e-02 1.7e+01 | 6.0e-05 2.9e-06 6.7e-08 
  6400 8.0e+01 |  1.3e+08   1.3e+08 | 2.4e-01 2.3e-02 1.6e+01 | 5.8e-05 2.9e-06 6.3e-08 
  6500 8.1e+01 |  1.3e+08   1.3e+08 | 2.3e-01 2.3e-02 1.6e+01 | 5.6e-05 2.9e-06 6.2e-08 
  6600 8.3e+01 |  1.3e+08   1.3e+08 | 2.2e-01 2.2e-02 1.7e+01 | 5.5e-05 2.9e-06 6.4e-08 
  6700 8.4e+01 |  1.3e+08   1.3e+08 | 2.2e-01 2.2e-02 1.7e+01 | 5.3e-05 2.8e-06 6.4e-08 
  6800 8.5e+01 |  1.3e+08   1.3e+08 | 2.1e-01 2.2e-02 1.5e+01 | 5.2e-05 2.8e-06 5.9e-08 
  6900 8.6e+01 |  1.3e+08   1.3e+08 | 2.0e-01 2.1e-02 1.6e+01 | 5.0e-05 2.8e-06 6.1e-08 
  7000 8.8e+01 |  1.3e+08   1.3e+08 | 2.0e-01 2.1e-02 1.5e+01 | 4.9e-05 2.7e-06 5.9e-08 
  7100 8.9e+01 |  1.3e+08   1.3e+08 | 1.9e-01 2.1e-02 1.6e+01 | 4.7e-05 2.7e-06 6.0e-08 
  7200 9.0e+01 |  1.3e+08   1.3e+08 | 1.9e-01 2.0e-02 1.6e+01 | 4.6e-05 2.6e-06 6.0e-08 
  7300 9.1e+01 |  1.3e+08   1.3e+08 | 1.8e-01 2.0e-02 1.5e+01 | 4.5e-05 2.6e-06 5.8e-08 
